name,origin,destination,count
LUIS TIBÉ,CGH,CNF,1
SERGIO VIDIGAL,BSB,VIX,14
ALIEL MACHADO,BSB,CWB,19
FERNANDO JORDÃO,BSB,BSB,1
ALESSANDRO MOLON,CGH,BSB,6
HÉLIO LEITE,GRU,BSB,1
VALMIR ASSUNÇÃO,CGH,SSA,1
PATRUS ANANIAS,IZA,BSB,1
CARLOS MELLES,BSB,CNF,3
GIACOBO,BSB,IGU,3
VALMIR ASSUNÇÃO,SSA,REC,1
PROFESSOR VICTÓRIO GALLI,CGB,BSB,9
NELSON PADOVANI,BSB,BSB,7
ZÉ GERALDO,BEL,ATM,6
JOÃO DERLY,POA,SDU,1
NELSON MARQUEZELLI,CGH,BSB,2
LUIZ FERNANDO FARIA,BSB,BSB,4
SÉRGIO BRITO,BSB,SSA,13
GILBERTO NASCIMENTO,BSB,CGH,6
JOSÉ AIRTON CIRILO,JDO,FOR,1
PAULO TEIXEIRA,VCP,BSB,1
LUCIO MOSQUINI,PVH,BSB,5
ELI CORRÊA FILHO,BSB,GRU,2
GLAUBER BRAGA,BSB,BSB,6
JORGE TADEU MUDALEN,BSB,CGH,4
ROBERTO GÓES,MCP,BEL,3
CARLOS MARUN,CGR,BSB,5
LUIZ SÉRGIO,CGH,SDU,4
MARCO MAIA,BSB,POA,6
DANILO FORTE,FOR,GIG,1
DAVIDSON MAGALHÃES,SSA,BPS,3
GUILHERME COELHO,BSB,PNZ,7
HILDO ROCHA,IMP,BSB,1
NELSON PELLEGRINO,GRU,SSA,1
ADILTON SACHETTI,CGH,BSB,4
BEBETO,GRU-SSA,1
LUIS TIBÉ,CNF,BSB,7
TEREZA CRISTINA,CGR,BSB,6
GIACOBO,GRU,CWB,1
IZAQUE SILVA,BSB,BSB,1
PAULO FREIRE,VCP,ARU,2
ORLANDO SILVA,CGH,SDU,1
JEAN WYLLYS,CGH,SDU,2
DELEY,BSB,GIG,7
JANDIRA FEGHALI,GIG,SSA,1
JÔ MORAES,CNF,SDU,1
RUBENS PEREIRA JÚNIOR,BEL,SLZ,1
JORGE TADEU MUDALEN,GIG,CGH,1
GOULART,CGH,BSB,13
ROSANGELA GOMES,SDU,CNF,1
BENITO GAMA,REC,SSA,1
HENRIQUE FONTANA,CGH,FLN,1
EDUARDO CURY,GRU,BSB,11
ALESSANDRO MOLON,BSB,BSB,10
JÉSSICA SALES,RBR,BSB,1
GOULART,BSB,BSB,3
ALESSANDRO MOLON,GIG,BSB,3
JHC,PMW,CGH,1
JAIR BOLSONARO,JPA,BSB,1
BETO FARO,BSB,IMP,2
SÉRGIO BRITO,IOS,BSB,1
JÔ MORAES,CGH,BSB,5
WALNEY ROCHA,BSB,SDU,8
ALBERTO FRAGA,SDU,BSB,1
ONYX LORENZONI,BSB,POA,5
JEFFERSON CAMPOS,BSB,BSB,9
JULIO LOPES,BSB,BSB,24
CARMEN ZANOTTO,LAJ,BSB,1
JÚLIO DELGADO,GRU,CNF,1
AUGUSTO COUTINHO,BSB,REC,19
BEBETO,SSA,IOS,2
MÁRCIO MARINHO,SSA,MCZ,1
PAULO HENRIQUE LUSTOSA,FOR,REC,1
ARIOSTO HOLANDA,BSB,FOR,8
ANTONIO BRITO,BSB,BSB,2
ALEX CANZIANI,VCP,BSB,1
JÔ MORAES,BSB,CNF,25
VALTENIR PEREIRA,MCZ,BSB,1
ODORICO MONTEIRO,JDO,BSB,1
PAULO ABI-ACKEL,SSA,CNF,1
FLAVINHO,CGH,BSB,1
EDUARDO BARBOSA,BSB,CNF,8
GUILHERME COELHO,SSA,BSB,1
DIEGO GARCIA,BSB,BSB,3
ANDRES SANCHEZ,BSB,CGH,2
ROBERTO ALVES,VCP,BSB,4
SILVIO COSTA,GRU,REC,1
LEANDRE,BSB,CWB,18
MAURO PEREIRA,CXJ,BSB,6
ANTONIO BULHÕES,BSB,CGH,1
PADRE JOÃO,CNF,BSB,10
DÉCIO LIMA,XAP,FLN,1
DANIEL VILELA,BSB,GYN,3
LEONARDO QUINTÃO,BSB,BSB,7
ABEL MESQUITA JR.,BVB,BSB,14
AELTON FREITAS,UBA,CNF,3
JEAN WYLLYS,BSB,CGH,1
MARCUS VICENTE,CNF,BSB,5
DELEGADO EDSON MOREIRA,BSB,GRU,1
NELSON PADOVANI,CWB,CAC,2
SILVIO COSTA,PNZ,REC,1
ASSIS MELO,BSB,CXJ,1
IRAJÁ ABREU,PMW,CGH,1
TIA ERON,GRU,SSA,1
ANTONIO BRITO,BSB,SSA,25
JANDIRA FEGHALI,BSB,BSB,16
LEONARDO MONTEIRO,CNF,IPN,6
ARTHUR VIRGÍLIO BISNETO,BSB,SDU,1
WILSON FILHO,SSA,FOR,2
DÂMINA PEREIRA,BSB,SDU,1
AFONSO HAMM,POA,PET,1
FLAVINHO,BSB,BSB,6
PROFESSORA MARCIVANIA,BSB,CGH,3
MAURO LOPES,BSB,BSB,1
CAPITÃO AUGUSTO,JTC,BSB,6
CARLOS ZARATTINI,CGH,BSB,9
WELITON PRADO,IPN,CNF,1
SÁGUAS MORAES,GRU,CGB,4
BETO FARO,BEL,BSB,8
GIVALDO VIEIRA,BSB,VIX,30
ANDRÉ AMARAL,FOR,REC,1
SÉRGIO BRITO,CGH,BSB,4
JORGE CÔRTE REAL,REC,GRU,2
ELIZIANE GAMA,BSB,BSB,8
CARLOS HENRIQUE GAGUIM,SDU,BSB,3
ANDRÉ DE PAULA,REC,GRU,2
CREUZA PEREIRA,BSB,REC,5
ONYX LORENZONI,POA,VCP,1
FLAVIANO MELO,CZS,RBR,7
GEORGE HILTON,BSB,CNF,5
ARTHUR LIRA,BSB,BSB,17
HÉLIO LEITE,GRU,BEL,1
ADILTON SACHETTI,cghxbsb,1
THIAGO PEIXOTO,BSB,BSB,1
MANDETTA,BSB,NAT,1
ALEXANDRE LEITE,BSB,CGH,10
LAERCIO OLIVEIRA,BSB,SSA,1
IVAN VALENTE,BSB,CGH,25
RODRIGO DE CASTRO,CNF,BSB,6
LUCIANO DUCCI,BSB,GRU,1
GUILHERME COELHO,BSB,GRU,1
PR. MARCO FELICIANO,BSB,RAO,5
TENENTE LÚCIO,BSB,CNF,1
EVANDRO GUSSI,VCP,BSB,2
GEORGE HILTON,MOC,CNF,1
JÔ MORAES,SDU,CNF,4
NEWTON CARDOSO JR,BSB,CNF,6
ZÉ GERALDO,MAB,BEL,1
CARLOS MARUN,AJU,CGR,1
ANDRÉ FUFUCA,SLZ,REC,2
ROBERTO DE LUCENA,BSB,CGH,4
TADEU ALENCAR,BSB,CGH,1
HIRAN GONÇALVES,MAO,BVB,1
JORGE SOLLA,BPS,BSB,1
WEVERTON ROCHA,BSB,REC,1
ALICE PORTUGAL,SSA,VDC,1
PAULO MAGALHÃES,SSA,BSB,9
MARCELO SQUASSONI,CGH,BSB,8
ROGÉRIO MARINHO,NAT,GRU,1
ZÉ AUGUSTO NALIN,BSB,GIG,15
JUSCELINO FILHO,BSB,BSB,5
BENJAMIN MARANHÃO,REC,BSB,2
LUIS TIBÉ,BSB,CGH,1
ARTHUR LIRA,BSB,SSA,2
ALEXANDRE LEITE,CGH,BSB,10
ALFREDO KAEFER,BSB,BSB,1
ARLINDO CHINAGLIA,BSB,FOR,1
ALCEU MOREIRA,BSB,FLN,1
NELSON PELLEGRINO,SSA,GRU,1
JANDIRA FEGHALI,GIG,SLZ,1
EDUARDO DA FONTE,CWB,REC,1
LAERCIO OLIVEIRA,BSB,BSB,15
ASSIS CARVALHO,THE,BSB,1
CÉSAR MESSIAS,RBR,BSB,11
CAIO NARCIO,CNF,CGH,1
JOSÉ ROCHA,SSA,BSB,4
JORGE BOEIRA,POA,VCP,1
MARCELO SQUASSONI,CGH,SSA,1
DILCEU SPERAFICO,CAC,CWB,1
TADEU ALENCAR,REC\BSB,1
TIRIRICA,GRU,FOR,1
ÁTILA LINS,BSB,MAO,1
LUCIO MOSQUINI,BSB,BSB,2
MÁRCIO MARINHO,MCZ,BSB,1
SUBTENENTE GONZAGA,CNF,VIX,1
JÔ MORAES,BSB,CGH,3
ALBERTO FRAGA,BSB,SDU,1
ELMAR NASCIMENTO,BSB,BSB,11
MARCOS ABRÃO,CGH,GYN,2
JOSÉ ROCHA,SSA,BRA,1
LEOPOLDO MEYER,PMW,BSB,1
DIEGO GARCIA,CWB,BSB,1
DÂMINA PEREIRA,SDU,BSB,1
EVANDRO GUSSI,BSB,MII,1
NILSON PINTO,STM,BEL,1
FRANCISCO CHAPADINHA,BSB,BEL,2
ASSIS DO COUTO,BSB,BSB,4
DARCÍSIO PERONDI,BSB,BSB,4
LUIZ NISHIMORI,MGF,CGH,1
MAURO MARIANI,BSB,XAP,1
EROS BIONDINI,CGH,CNF,1
LUIS TIBÉ,BSB,CNF,9
RONALDO BENEDET,CGH,JJG,1
JOÃO FERNANDO COUTINHO,REC,JDO,2
JOÃO ARRUDA,CWB,LDB,1
JOÃO MARCELO SOUZA,BSB,IMP,1
ARTHUR OLIVEIRA MAIA,BSB,BSB,2
MARCELO DELAROLI,BSB,BSB,1
JORGE TADEU MUDALEN,CGH,BSB,3
DAVIDSON MAGALHÃES,SSA,BSB,13
ROBERTO BRITTO,BSB,SSA,11
ELMAR NASCIMENTO,BSB,SSA,12
PEPE VARGAS,CGH,BSB,1
ASSIS MELO,SDU,POA,1
PATRUS ANANIAS,RBR,BSB,1
EDUARDO BOLSONARO,CGH-FLN,1
ARTHUR OLIVEIRA MAIA,BSB,BRA,2
JOÃO DERLY,POA,BSB,13
MARCO MAIA,CGH,POA,2
GIVALDO VIEIRA,VIX,BSB,24
DILCEU SPERAFICO,CGH,IGU,1
IVAN VALENTE,CGH,BSB,12
ELIZIANE GAMA,GIG,BSB,1
PROFESSORA DORINHA SEABRA REZENDE,PMW,BSB,20
JOSUÉ BENGTSON,BSB,MAB,1
MARINALDO ROSENDO,BSB,CGH,6
HENRIQUE FONTANA,BSB,FLN,1
ALESSANDRO MOLON,CGH,SDU,3
JOVAIR ARANTES,BSB,FOR,1
ARTHUR OLIVEIRA MAIA,BSB,SSA,7
LAURA CARNEIRO,SDU,BSB,1
ANDRES SANCHEZ,CGH,BSB,1
GABRIEL GUIMARÃES,BSB,BSB,2
CARLOS MELLES,CNF,CGH,1
ROBERTO BRITTO,BSB,BSB,5
EDUARDO BOLSONARO,SDU-CGH,1
ENIO VERRI,BSB,CWB,3
BENITO GAMA,SSA,VDC,1
HENRIQUE FONTANA,BSB,POA,15
ORLANDO SILVA,CGH,BSB,10
JOSÉ GUIMARÃES,CGH,BSB,1
SÉRGIO MORAES,BSB,BSB,14
SERGIO ZVEITER,BSB,BSB,10
MOSES RODRIGUES,BSB,FOR,16
FELIPE BORNIER,BSB,BSB,24
ESPERIDIÃO AMIN,BSB,FLN,24
PATRUS ANANIAS,BSB,RBR,1
GIVALDO CARIMBÃO,BSB,AJU,1
ORLANDO SILVA,BSB,BSB,2
JÚLIA MARINHO,BSB,BEL,2
MIGUEL LOMBARDI,BSB,VCP,14
DAVIDSON MAGALHÃES,SSA,IOS,2
FÁBIO FARIA,NAT,BSB,8
WELITON PRADO,BSB,CNF,7
BETO ROSADO,BSB,NAT,8
JONY MARCOS,BSB,BSB,2
ANÍBAL GOMES,BSB,BSB,5
CONCEIÇÃO SAMPAIO,BSB,BSB,2
REGINALDO LOPES,BSB,BSB,2
JOSÉ NUNES,BSB,SSA,27
JORGE TADEU MUDALEN,RAO,CGH,1
CARLOS MARUN,CGR,SDU,1
NILSON LEITÃO,BSB,CGH,1
JAIR BOLSONARO,CGH,BSB,2
NILSON LEITÃO,BSB,CGB,7
ZECA DIRCEU,MGF,BSB,1
JULIÃO AMIN,SLZ,BSB,5
MARIA HELENA,BSB,GRU,1
JOSÉ GUIMARÃES,BSB,BSB,8
CHICO ALENCAR,REC,BSB,1
JORGINHO MELLO,BSB,BSB,2
LEANDRE,BSB,CAC,1
LEO DE BRITO,BSB,RBR,17
RENZO BRAZ,SDU,BSB,1
JAIR BOLSONARO,BSB,BSB,1
POLLYANA GAMA,CGH,BSB,1
DILCEU SPERAFICO,IGU,CGH,1
TONINHO WANDSCHEER,BSB,CWB,16
YEDA CRUSIUS,BSB,CGH,3
CELSO JACOB,SDU,BSB,7
FLAVINHO,BSB,CGH,4
MARGARIDA SALOMÃO,BSB,CNF,2
VANDERLEI MACRIS,BSB,BSB,2
HUGO MOTTA,BSB,SDU,1
JOÃO ARRUDA,LDB,CWB,2
PEDRO UCZAI,FLN,XAP,2
JOSÉ REINALDO,SLZ,BSB,9
CAETANO,SSA,BPS,1
CLAUDIO CAJADO,SSA,GRU,3
JORGE CÔRTE REAL,BSB,REC,10
ORLANDO SILVA,CGH,SSA,1
JUSCELINO FILHO,BSB,SLZ,8
IRAJÁ ABREU,BSB,PMW,5
AGUINALDO RIBEIRO,BSB,CGH,3
DILCEU SPERAFICO,BSB,IGU,7
RÔMULO GOUVEIA,CWB,BSB,1
SÉRGIO BRITO,SSA,BSB,4
IRAJÁ ABREU,PMW,BSB,1
ULDURICO JUNIOR,BRA,BSB,1
VALMIR ASSUNÇÃO,SSA,BPS,4
CAJAR NARDES,BSB,PFB,1
JOÃO DERLY,BSB,BSB,7
MARINALDO ROSENDO,BSB,SSA,2
EDUARDO BOLSONARO,CGH,BSB,1
DIEGO GARCIA,BSB,JTC,2
EXPEDITO NETTO,BSB,BSB,12
ADEMIR CAMILO,BSB,CNF,12
NELSON PELLEGRINO,SSA,PNZ,1
VALDIR COLATTO,VCP,XAP,1
MARCELO DELAROLI,GIG,BSB,1
AFONSO HAMM,BSB,POA,16
HERÁCLITO FORTES,BSB,BSB,1
TAKAYAMA,BSB,CWB,6
LUIZ CLÁUDIO,BSB,JPR,1
JANDIRA FEGHALI,BSB,SDU,19
LUIZ COUTO,JPA,BSB,26
TIA ERON,SSA,CNF,3
JOSÉ GUIMARÃES,FOR,GRU,2
MARCOS MONTES,BSB,UDI,3
WOLNEY QUEIROZ,REC,BSB,19
JOÃO RODRIGUES,XAP,FLN,8
EROS BIONDINI,VAG,CNF,1
KAIO MANIÇOBA,BSB,BSB,2
LÁZARO BOTELHO,BSB,PMW,16
BOHN GASS,BSB,BSB,1
ONYX LORENZONI,CGH,FLN,1
ULDURICO JUNIOR,BRA,SSA,1
GABRIEL GUIMARÃES,MOC,CNF,3
MISSIONÁRIO JOSÉ OLIMPIO,BSB,VCP,7
BETO MANSUR,BSB,CGH,10
CARLOS SAMPAIO,PMW,VCP,1
GONZAGA PATRIOTA,REC,PNZ,2
IRAJÁ ABREU,BSB,GYN,1
SHÉRIDAN,BVB,BSB,8
JHC,PMW,BSB,1
ZECA DIRCEU,CAC,BSB,1
ELIZIANE GAMA,BSB,CGH,1
CRISTIANE BRASIL,SDU,BSB,22
JAIR BOLSONARO,GIG,BSB,3
MARCOS SOARES,BSB,SDU,2
JOVAIR ARANTES,BSB,GYN,1
WEVERTON ROCHA,BSB,BSB,4
MARINALDO ROSENDO,CGH,SSA,2
DAVIDSON MAGALHÃES,IOS,SSA,3
EROS BIONDINI,IPN,CNF,1
MARCON,BSB,BSB,4
DÉCIO LIMA,BSB,CGH,3
ROSANGELA GOMES,SDU,BSB,2
MÁRCIO MARINHO,SSA,BSB,16
SÓSTENES CAVALCANTE,SDU,BSB,13
ARTHUR LIRA,SSA,MCZ,1
ROBERTO DE LUCENA,CGH,BSB,4
GENECIAS NORONHA,FOR,JDO,1
NORMA AYUB,BSB,BSB,3
ARTHUR LIRA,MCZ,SSA,1
ROBERTO DE LUCENA,BSB,BSB,14
JOÃO MARCELO SOUZA,BSB,SLZ,2
LUIZ NISHIMORI,CWB,CGH,1
REGINALDO LOPES,UBA,CNF,1
DAVIDSON MAGALHÃES,IOS,BSB,1
RICARDO TRIPOLI,CGH,BSB,13
ALUISIO MENDES,SDU,BSB,1
DÉCIO LIMA,FLN,BSB,7
EVANDRO ROMAN,IGU,BSB,1
MARINALDO ROSENDO,BSB,BSB,21
HUGO MOTTA,CGH,JPA,2
NEWTON CARDOSO JR,BWI,NYP,1
PAULO FREIRE,BSB,CGH,3
NELSON PELLEGRINO,PNZ,SSA,1
PROFESSOR VICTÓRIO GALLI,CGB,ROO,1
ADEMIR CAMILO,MOC,CNF,2
RONALDO BENEDET,GIG,JJG,1
PAULO TEIXEIRA,BSB,CWB,1
ANTONIO IMBASSAHY,SSA-BSB,1
FÁBIO MITIDIERI,BSB,AJU,21
MISSIONÁRIO JOSÉ OLIMPIO,VCP,BSB,10
JOSÉ AIRTON CIRILO,FOR,CGH,1
CARLOS EDUARDO CADOCA,BSB,BSB,6
GUILHERME MUSSI,BSB,CGH,29
WEVERTON ROCHA,CGH,BSB,1
CAJAR NARDES,BSB,POA,5
GONZAGA PATRIOTA,BSB,BSB,1
ZÉ GERALDO,BEL,STM,2
JOAQUIM PASSARINHO,BEL,GRU,1
VALTENIR PEREIRA,CGB,GRU,1
ZÉ GERALDO,BEL,BSB,8
BILAC PINTO,BSB,BSB,10
CABO DACIOLO,GIG,BSB,12
BRUNNY,BSB,CGH,2
MANDETTA,GYN,CGR,1
ZENAIDE MAIA,BSB,NAT,18
JOÃO FERNANDO COUTINHO,BSB,BSB,4
ARTHUR LIRA,MCZ,BSB,27
AUREO,BSB,GIG,17
VICENTE ARRUDA,FOR,BSB,6
DR. JORGE SILVA,BSB,VIX,14
ÁTILA LINS,MAO,BSB,2
PEPE VARGAS,FLN,BSB,1
DELEGADO ÉDER MAURO,BSB,BEL,9
HUGO MOTTA,BSB,BSB,3
DELEGADO FRANCISCHINI,BSB,CWB,6
BRUNNY,BSB,CNF,2
EDMAR ARRUDA,BSB,BSB,2
JEAN WYLLYS,MVD,POA,1
LUIZ NISHIMORI,MGF,CWB,10
LEONARDO MONTEIRO,CNF,GVR,4
JOAQUIM PASSARINHO,STM,BEL,2
LINCOLN PORTELA,CNF,MOC,1
HÉLIO LEITE,BEL-CGH,1
EROS BIONDINI,BSB,CNF,17
LUCIANA SANTOS,REC,BSB,8
RONALDO BENEDET,BSB,JJG,9
ALEXANDRE SERFIOTIS,SDU,BSB,4
RICARDO IZAR,CGH,BSB,8
JÚLIA MARINHO,BSB,BSB,2
EDMAR ARRUDA,BSB,SSA,1
JOSÉ NUNES,BSB,BSB,4
KEIKO OTA,BSB,BSB,12
PEPE VARGAS,POA,CGH,1
ALEX CANZIANI,GRU,FOR,1
CÉSAR MESSIAS,BSB,RBR,9
CELSO MALDANER,FLN,XAP,6
FELIPE BORNIER,GIG,BSB,11
PEDRO VILELA,MCZ,GRU,1
ALEXANDRE LEITE,BSB,BSB,5
JOÃO MARCELO SOUZA,BSB,BSB,1
MAJOR OLIMPIO,BSB,GRU,5
ALIEL MACHADO,BSB,BSB,5
JOSÉ CARLOS ALELUIA,SSA,GIG,1
WALDIR MARANHÃO,SLZ,BSB,24
RÔMULO GOUVEIA,BSB,REC,1
ALFREDO KAEFER,CWB,BSB,1
JORGE SOLLA,SSA,BSB,6
RENATA ABREU,BSB,CGH,14
ASSIS MELO,POA,BSB,2
MARCIO ALVINO,SJP,BSB,1
LUIZIANNE LINS,FOR,BSB,8
CELSO MALDANER,XAP,BSB,11
MARCELO DELAROLI,BSB,SDU,16
PAULO TEIXEIRA,CGH,SDU,1
BETO MANSUR,BSB,BSB,6
FELIPE BORNIER,BSB,SDU,13
NELSON MEURER,BSB,CWB,22
JOÃO CARLOS BACELAR,SSA,GRU,1
CARLOS MELLES,CNF,BSB,2
TENENTE LÚCIO,BSB,BSB,2
DILCEU SPERAFICO,IGU,BSB,5
LEONARDO MONTEIRO,IPN,CNF,6
ONYX LORENZONI,POA,FLN,2
RONALDO MARTINS,FOR,BSB,15
JORGE BOEIRA,BSB,XAP,1
ALEX CANZIANI,CGH,BSB,1
DANILO CABRAL,REC,BSB,14
TIA ERON,BEL,SSA,1
LUCIO MOSQUINI,BSB,CGB,2
ANA PERUGINI,BSB,PPB,1
JORGINHO MELLO,FLN,BSB,7
TIRIRICA,BSB,CGH,4
TIRIRICA,FOR,GIG,1
JEAN WYLLYS,SDU,BSB,7
MACEDO,FOR,BSB,24
ALEX MANENTE,BSB,SDU,1
RENATA ABREU,CGH,BSB,13
HERMES PARCIANELLO,BSB,LDB,1
CARLOS ANDRADE,BVB,BSB,6
MÁRCIO MARINHO,SSA,CNF,1
VITOR VALIM,BSB,BSB,6
HILDO ROCHA,BSB,SLZ,5
DELEGADO FRANCISCHINI,CWB,MGF,2
ARTHUR OLIVEIRA MAIA,SSA,BSB,10
ROBERTO ALVES,BSB,VCP,6
EDINHO BEZ,BSB,FLN,5
SHÉRIDAN,MAO,BVB,1
JONY MARCOS,BSB,CGR,3
ORLANDO SILVA,BSB,CGH,4
DR. SINVAL MALHEIROS,BSB,GRU,2
FRANKLIN,BSB,MOC,2
LEONARDO MONTEIRO,BSB,BSB,1
JÚLIA MARINHO,BEL,MAB,1
RENATO MOLLING,POA,BSB,22
SIMÃO SESSIM,BSB,BSB,5
TONINHO WANDSCHEER,SDU,BSB,1
ARTHUR VIRGÍLIO BISNETO,MAO,GRU,1
RENATA ABREU,BSB,BSB,4
JOÃO DANIEL,AJU,BSB,21
NILSON LEITÃO,VCP,BSB,1
SÉRGIO MORAES,POA,BSB,4
ANDRES SANCHEZ,MGF,VCP,1
JOÃO DANIEL,AJU,SSA,1
CHICO LOPES,BSB,FOR,15
ELI CORRÊA FILHO,GRU,BSB,4
ENIO VERRI,BSB,CGH,1
NEWTON CARDOSO JR,BSB,SDU,1
POMPEO DE MATTOS,CGR,BSB,1
SÉRGIO MORAES,BSB,CGH,2
VICENTE ARRUDA,BSB,FOR,6
ALBERTO FRAGA,AJU,BSB,1
CARLOS ZARATTINI,VCP,BSB,1
BILAC PINTO,BSB,CNF,12
DANIEL ALMEIDA,VDC,SSA,3
JÔ MORAES,CGH,CNF,3
ROBERTO BRITTO,SSA,BSB,7
JOÃO PAULO KLEINÜBING,BSB,FLN,14
WELITON PRADO,BSB,UDI,2
MARCO TEBALDI,BSB,FLN,1
REMÍDIO MONAI,BVB,MAO,1
MARCO MAIA,SSA,BSB,1
ADALBERTO CAVALCANTI,BSB,PNZ,13
MOSES RODRIGUES,FOR,BSB,14
LUCIO MOSQUINI,CGB,OAL,1
DIEGO ANDRADE,BSB,BSB,30
MARCELO ÁLVARO ANTÔNIO,CNF,CGH,2
NILSON LEITÃO,CGB,OPS,4
JÉSSICA SALES,BSB,CGH,1
SÉRGIO MORAES,FLN,BSB,1
DOMINGOS SÁVIO,CNF,BSB,11
ASSIS MELO,BSB,BSB,2
RICARDO IZAR,BSB,BSB,1
CAIO NARCIO,CNF,UBA,2
JHC,JFK,GIG,1
GIVALDO CARIMBÃO,BSB,IOS,1
ANDRÉ FUFUCA,SLZ,BSB,10
CABUÇU BORGES,BSB,MCP,2
CLEBER VERDE,SLZ,BSB,2
EFRAIM FILHO,FOR,BSB,1
EROS BIONDINI,MCZ,BSB,2
FELIPE MAIA,NAT,BSB,3
JULIÃO AMIN,SLZ,CGH,1
SABINO CASTELO BRANCO,MAO,BSB,5
HILDO ROCHA,BSB,BSB,1
EDUARDO CURY,BCN,MAD,1
MAJOR OLIMPIO,CGH,PPB,1
VANDERLEI MACRIS,BSB,CGH,26
BRUNNY,BSB,BSB,7
POMPEO DE MATTOS,POA,NVT,1
ARTHUR OLIVEIRA MAIA,SSA,BRA,1
MANDETTA,CGR,BSB,8
TADEU ALENCAR,BSB,BSB,4
EFRAIM FILHO,GRU,REC,1
HERÁCLITO FORTES,BSB,THE,3
PAULO FEIJÓ,CAW,SDU,2
HUGO LEAL,BSB,SDU,11
GENECIAS NORONHA,JDO,BSB,1
SIMÃO SESSIM,GIG,BSB,1
LEANDRE,BSB,BSB,3
ELIZEU DIONIZIO,BSB-CGR,8
GERALDO RESENDE,CGH,CGR,1
JÉSSICA SALES,RBR,CZS,1
PAULO TEIXEIRA,CGH,SLZ,1
RODRIGO MARTINS,BSB,BSB,4
ALEX CANZIANI,BSB,LDB,2
TENENTE LÚCIO,UBA,CNF,1
SORAYA SANTOS,BSB,GIG,1
GENECIAS NORONHA,SSA,FOR,1
COVATTI FILHO,BSB,POA,6
GUILHERME COELHO,SSA,REC,1
PAULO ABI-ACKEL,BSB,CNF,10
MARGARIDA SALOMÃO,BSB,BSB,6
ENIO VERRI,CWB,VCP,1
RICARDO TRIPOLI,BSB,BSB,11
MÁRIO HERINGER,GVR,SDU,1
HENRIQUE FONTANA,BSB,PFB,1
LUIZIANNE LINS,BSB,FOR,8
DIEGO GARCIA,CWB,LDB,1
MAJOR OLIMPIO,PPB,CGH,1
FRANCISCO FLORIANO,BSB,SDU,31
ROBERTO BRITTO,BSB,AJU,2
BETO FARO,BSB,BEL,5
JOÃO CARLOS BACELAR,SSA,GIG,2
GABRIEL GUIMARÃES,BSB,CNF,13
CARLOS BEZERRA,CGR,BSB,1
MARCUS PESTANA,BSB,GIG,1
PAULO TEIXEIRA,BSB,CGH,10
GABRIEL GUIMARÃES,CGH,CNF,3
JÚLIO DELGADO,CNF,GRU,1
RENZO BRAZ,BSB,CNF,3
MARGARIDA SALOMÃO,GIG,BSB,11
PR. MARCO FELICIANO,GRU,BSB,3
RAIMUNDO GOMES DE MATOS,JDO,FOR,1
BENJAMIN MARANHÃO,JPA,GIG,1
DOMINGOS SÁVIO,SDU,CNF,1
GERALDO RESENDE,BSB,CGH,1
PAULO MARTINS,BSB,BSB,2
JONY MARCOS,AJU,BSB,13
GERALDO RESENDE,BSB,CGR,13
ROBINSON ALMEIDA,SSA,BSB,3
VALMIR ASSUNÇÃO,SSA,BSB,7
HERÁCLITO FORTES,CGH,BSB,5
VICENTE CANDIDO,CGH,BSB,5
MARCON,POA,BSB,2
DELEGADO FRANCISCHINI,FLN,BSB,1
DANIEL COELHO,BSB,BSB,13
SERGIO SOUZA,BSB,CWB,14
BOHN GASS,POA,BSB,8
VENEZIANO VITAL DO RÊGO,JPA,BSB,17
ANDRÉ FIGUEIREDO,BSB,BSB,9
HERMES PARCIANELLO,IGUBSB,2
ASSIS DO COUTO,BSB,CWB,2
ANTÔNIO JÁCOME,GRU,CAC,1
LUIZ CLÁUDIO,BSB,BSB,4
ARTHUR VIRGÍLIO BISNETO,MAO,GIG,1
ALEXANDRE BALDY,BSB,CGH,1
ALBERTO FILHO,SLZ,BSB,8
VICENTE CANDIDO,BSB,CGH,7
ALFREDO KAEFER,CWB,CAC,1
ANDRE MOURA,BSB,AJU,35
PAULO MAGALHÃES,BSB,SSA,11
REINHOLD STEPHANES,BSB,SDU,1
GUILHERME COELHO,GRU,BSB,1
VANDERLEI MACRIS,CGH,BSB,13
GIACOBO,IGU,CGH,1
RAQUEL MUNIZ,CNF,MOC,5
PAULO MAGALHÃES,BSB,BSB,3
CABO DACIOLO,BSB,SDU,1
CAETANO,SSA,BSB,15
ARTHUR LIRA,MCZ,CGH,1
CHICO LOPES,FOR,BSB,16
FÁBIO MITIDIERI,BSB,SDU,1
MIGUEL LOMBARDI,VCP,BSB,16
CARLOS SAMPAIO,SSA,BSB,2
LUIZ NISHIMORI,LDB,CWB,1
WELITON PRADO,CNF,IPN,1
DELEGADO EDSON MOREIRA,GRU,BSB,1
SIMÃO SESSIM,BSB,SDU,10
MACEDO,BSB,FOR,14
DAGOBERTO NOGUEIRA,CGR,BSB,12
DÂMINA PEREIRA,BSB,CNF,7
ZECA DO PT,CGR,BSB,20
MARGARIDA SALOMÃO,CGH,SDU,2
CARLOS MELLES,BSB,VCP,1
DEJORGE PATRÍCIO,BSB,GIG,1
EDUARDO DA FONTE,GRU,REC,1
AUGUSTO COUTINHO,BSB,BSB,4
CARLOS SAMPAIO,FOR,NAT,1
SARAIVA FELIPE,CNF,MOC,1
NIVALDO ALBUQUERQUE,BSB,MCZ,29
