name,origin,destination,count
VALTENIR PEREIRA,OPS,BSB,3
RAQUEL MUNIZ,MOC,CNF,65
SILAS BRASILEIRO,BSB,RAO,4
LUIZ CARLOS HAULY,GRU,CWB,1
MAURÍCIO QUINTELLA LESSA,SDU,CGH,1
IRACEMA PORTELLA,BSB,CGH,6
LUCIO MOSQUINI,CGB,BSB,19
FÉLIX MENDONÇA JÚNIOR,GRU,SSA,4
PEDRO UCZAI,XAP,PMW,1
EDINHO BEZ,CGH,JJG,1
FABIO REIS,AJU,REC,1
ARNALDO JORDY,BSB,CGH,5
TADEU ALENCAR,BSB,FOR,1
BRUNA FURLAN,VCP,BSB,2
REGINALDO LOPES,UDI,BSB,1
MARA GABRILLI,BSB,BSB,84
MARIANA CARVALHO,BVH,CGB,1
MANDETTA,SSA,CGR,1
RONALDO MARTINS,BSB,BSB,11
DAMIÃO FELICIANO,BSB,SLZ,1
RAUL JUNGMANN,SLZ,BSB,1
SILAS BRASILEIRO,RAO,BSB,1
ZECA DIRCEU,CGH,BSB,4
PERPÉTUA ALMEIDA,BSB,BSB,2
SUBTENENTE GONZAGA,BSB,BSB,32
MILTON MONTI,GRU,BSB,4
AUREO,GIG,BSB,84
EDIO LOPES,BSB,VCP,1
JOSÉ ANÍBAL,BSB,CGH,4
MARCO MAIA,IGU,POA,2
JOÃO LYRA,GRU,MCZ,2
JOVAIR ARANTES,BSB,CGH,1
AUREO,BSB,SSA,2
WADSON RIBEIRO,SDU,BSB,2
ZÉ SILVA,PLU,BSB,1
SUBTENENTE GONZAGA,CGH,BSB,1
MARA GABRILLI,CGH,SDU,1
IRACEMA PORTELLA,BSB,THE,24
ZECA DIRCEU,BSB,BSB,50
LEONARDO PICCIANI,BSB,BSB,418
ZÉ GERALDO,ITB,BEL,1
MIRO TEIXEIRA,BSB,BSB,162
JEFFERSON CAMPOS,MCZ,VCP,1
BETO ROSADO,BSB,SDU,1
ANTONIO IMBASSAHY,SSA,CGH,6
SUBTENENTE GONZAGA,POA,BSB,1
LEONARDO QUINTÃO,CNF,BSB,59
TENENTE LÚCIO,CNF,UDI,2
BEBETO,BSB,SSA,78
JANDIRA FEGHALI,SDU,CNF,1
MAIA FILHO,BSB,THE,10
RODRIGO DE CASTRO,VIX,PLU,1
HÉLIO SANTOS,BSB,BSB,1
CAPITÃO AUGUSTO,VCP,BSB,13
MÁRIO FEITOZA,FOR,BSB,2
ARTHUR VIRGÍLIO BISNETO,TFF,BSB,2
ROGÉRIO PENINHA MENDONÇA,BSB,FLN,56
AUREO,CGH,SDU,1
ZECA DIRCEU,CWB,MGF,27
EVANDRO ROMAN,BSB,CAC,15
POMPEO DE MATTOS,BSB,SDU,1
JOÃO CAMPOS,GYN,BSB,12
NILSON LEITÃO,CGB,CGH,1
ARTHUR LIRA,BSB,PMW,1
SHÉRIDAN,BSB-MAO,14
IVAN VALENTE,GRU,BSB,1
ANA PERUGINI,VCP,ARU,1
DIMAS FABIANO,CNF,BSB,4
SORAYA SANTOS,CGH,BSB,1
LUIZIANNE LINS,BSB,SDU,40
CHICO LOPES,BSB,BSB,35
EDUARDO BARBOSA,POJ,CNF,1
GEOVANIA DE SÁ,CGH,JOI,1
ROBERTO DORNER,OPS,BSB,1
JOÃO DANIEL,BSB,GRU,1
EDSON PIMENTA,BSB,SSA,6
JEFFERSON CAMPOS,VCP,CWB,1
ZÉ GERALDO,CNF,BEL,1
PAULO ABI-ACKEL,BSB,GRU,1
ROBERTO ALVES,SSA,BSB,1
JÚLIO DELGADO,REC,CNF,1
CHICO LOPES,CGH,SDU,1
DOMINGOS NETO,JDO,FOR,1
AROLDE DE OLIVEIRA,BSB,BSB,2
LUCI CHOINACKI,BSB,BSB,2
MIRO TEIXEIRA,CGH,SDU,3
TENENTE LÚCIO,UDI,CNF,11
FERNANDO MONTEIRO,BSB,CWB,1
LÁZARO BOTELHO,SDU,BSB,1
MARCELO MATOS,SDU,BSB,42
DELEY,BSB,SDU,55
ZÉ GERALDO,BSB,VCP,1
AGUINALDO RIBEIRO,GRU,BSB,2
BENEDITA DA SILVA,GIG,SSA,3
JHONATAN DE JESUS,BSB,MCP,1
CLARISSA GAROTINHO,CGH,SDU,4
JOÃO ARRUDA,BSB,VCP,1
HÉLIO LEITE,BSB,BSB,121
JARBAS VASCONCELOS,REC,BSB,38
ZÉ GERALDO,BEL,FOR,1
ESPERIDIÃO AMIN,BSB,BSB,92
NILSON LEITÃO,OPS,CGB,33
SÉRGIO BRITO,SSA,GRU,4
WELLINGTON ROBERTO,BSB,REC,17
WALDIR MARANHÃO,CGH,BSB,7
GABRIEL GUIMARÃES,BSB,PLU,5
HENRIQUE FONTANA,BSB,CGH,2
AFONSO FLORENCE,IOS,SSA,1
RONALDO MARTINS,BSB,SSA,1
JOSÉ NUNES,BRA,SSA,5
MARCUS VICENTE,BSB,SDU,4
ARNALDO JORDY,CGH,BSB,1
SIBÁ MACHADO,CNF,SDU,1
JOÃO PAULO LIMA,REC,BSB,3
JOÃO FERNANDO COUTINHO,BSB,GIG,1
JOSÉ NUNES,BRA,BSB,1
LUCIANO DUCCI,BSB,MCZ,1
LEONARDO PICCIANI,CGH,SDU,10
DAMIÃO FELICIANO,CGR,GRU,1
BRUNO COVAS,VCP,BSB,1
JÉSSICA SALES,BSB,GIG,2
MORONI TORGAN,FOR,BSB,5
NILMÁRIO MIRANDA,PLU,GVR,1
MARCOS ABRÃO,GYN,BSB,43
CARLOS MARUN,GRU,CGR,9
RAQUEL MUNIZ,BSB,CNF,31
HIRAN GONÇALVES,GRU,BSB,1
AFONSO HAMM,POA,BSB,117
ALEXANDRE BALDY,BSB,GRU,1
MAURO PEREIRA,POA,VCP,1
ZECA DIRCEU,MGF,CWB,10
RENATO MOLLING,BSB,POA,52
MARCELO ÁLVARO ANTÔNIO,SJP,CNF,1
OSVALDO COELHO,SSA,REC,1
JORGE SOLLA,VDC,SSA,3
PEDRO PAULO,BSB,GIG,8
CELSO JACOB,BSB,SDU,30
FÁBIO RAMALHO,BSB,PLU,19
ROBERTO BRITTO,SSA,GIG,2
GEOVANIA DE SÁ,BSB,FLN,40
ALFREDO KAEFER,IGU,BSB,6
WASHINGTON REIS,BSB,SDU,73
NELSON MEURER,BSB,CGH,1
LUIZ ALBERTO,SSA,BSB,1
ALEX CANZIANI,CWB,BSB,32
CÍCERO ALMEIDA,BSB,MCZ,113
DIMAS FABIANO,BSB,CNF,14
LUIZ CLÁUDIO,CNF,BSB,1
PAULO AZI,SSA,GIG,1
SILVIO COSTA,BSB,REC,98
MANDETTA,SDU,FLN,1
MARCELO ARO,CNF,CGH,2
SIMÃO SESSIM,BSB,GIG,4
ANTÔNIO JÁCOME,AJU,REC,1
GIVALDO VIEIRA,FOR,BSB,1
MARCUS VICENTE,VIX,SDU,1
SUBTENENTE GONZAGA,CNF,PLU,1
EDMILSON RODRIGUES,CGH,BSB,4
MARCELO BELINATI,CWB,LDB,5
LUIZ FERNANDO FARIA,PLU,BSB,2
ROSE DE FREITAS,CNF,GRU,1
LUIZ ARGÔLO,SSA,BSB,2
PAULO PEREIRA DA SILVA,CNF,IPN,1
TELMA PINHEIRO,SLZ,BSB,1
MAURO LOPES,PLU,BSB,5
CABUÇU BORGES,SDU,BSB,1
VICENTINHO JÚNIOR,BSB,BSB,4
FERNANDO COELHO FILHO,SSA,PAV,1
WADIH DAMOUS,SSA,GIG,1
AFONSO HAMM,PFB,BSB,4
CABO DACIOLO,BSB,CGH,1
GEOVANIA DE SÁ,CGH,FLN,1
WASHINGTON REIS,BSB,BEL,1
LUIZIANNE LINS,POA,GIG,1
DANILO FORTE,CGH,BSB,6
THIAGO PEIXOTO,GYN,CGH,1
ALICE PORTUGAL,SSA,CGH,2
MARGARIDA SALOMÃO,IZA,VCP,1
CABO SABINO,REC,FOR,3
VANDER LOUBET,CGR,GRU,5
HEITOR SCHUCH,BSB,POA,58
ROGÉRIO MARINHO,BSB,JPA,2
JUNIOR MARRECA,CNF,SLZ,2
RUBENS BUENO,BSB,GIG,1
PEDRO EUGÊNIO,REC,BSB,1
HIRAN GONÇALVES,CGH,BSB,1
MAJOR OLIMPIO,PPB,VCP,1
RAFAEL MOTTA,BSB,MCZ,1
LAERCIO OLIVEIRA,BSB,AJU,52
ANTONIO IMBASSAHY,VDC,SSA,2
DANILO FORTE,BSB,BSB,70
JANDIRA FEGHALI,GIG,REC,1
ARLINDO CHINAGLIA,CNF,GRU,1
PEPE VARGAS,BSB,CXJ,1
RICARDO IZAR,BSB,RAO,1
DANRLEI DE DEUS HINTERHOLZ,BSB,XAP,2
ELCIONE BARBALHO,BEL,BSB,36
EROS BIONDINI,UDI,CNF,1
CARLOS BEZERRA,BSB,FLN,1
MARINALDO ROSENDO,REC,BEL,4
EXPEDITO NETTO,BVB,MAO,2
MARCUS VICENTE,CNF,VIX,1
SIBÁ MACHADO,RBR,BSB,20
ANÍBAL GOMES,REC,BSB,7
OSMAR SERRAGLIO,CWB,CGH,1
LEONARDO MONTEIRO,CNF,BSB,67
LUIZ LAURO FILHO,BSB,VCP,67
EDUARDO BARBOSA,BSB,VCP,1
LAUDIVIO CARVALHO,SDU,CNF,1
ZÉ SILVA,BSB,PVH,2
SARNEY FILHO,CGH,BSB,12
EVANDRO ROMAN,BSB,GRU,3
ADILTON SACHETTI,BSB-CGH,1
MARIANA CARVALHO,CGB,BSB,1
MARCO TEBALDI,CGH,BSB,1
PASTOR EURICO,CGH,SDU,1
TIRIRICA,GIG,BSB,1
LAURA CARNEIRO,BSB,SDU,9
EVANDRO GUSSI,PPB,BSB,15
LUCIANA SANTOS,BSB,CGH,4
WALTER TOSTA,BSB,CNF,2
SARAIVA FELIPE,SDU,CNF,1
NELSON MARCHEZAN JUNIOR,BSB,BSB,88
EVANDRO GUSSI,BSB,GRU,4
MARCO TEBALDI,BSB,BSB,35
ALEXANDRE SILVEIRA,IPN,CNF,3
ZÉ VIEIRA,BSB,THE,3
GORETE PEREIRA,JDO,FOR,2
EDUARDO BARBOSA,BSB,VDC,1
JARBAS VASCONCELOS,BSB,REC,78
VALADARES FILHO,BSB,CGH,1
ANDRE MOURA,MCZ,BSB,2
BENJAMIN MARANHÃO,FOR,JPA,1
GONZAGA PATRIOTA,BSB,NVT,1
ADILTON SACHETTI,CGB,CGH,2
PEDRO CHAVES,SLZ,BSB,1
ULDURICO JUNIOR,BSB,SDU,1
SIMÃO SESSIM,SDU,BSB,42
WADIH DAMOUS,POA,BSB,1
SIMONE MORGADO,REC,NAT,2
CHRISTIANE DE SOUZA YARED,IGU,CWB,2
VALMIR PRASCIDELLI,BSB,CGH,44
JÉSSICA SALES,BSB,BSB,29
FÁBIO FARIA,GIG,NAT,1
CLARISSA GAROTINHO,BSB,GIG,6
ODORICO MONTEIRO,VCP,FOR,1
TADEU ALENCAR,REC,JDO,1
ZECA CAVALCANTI,REC-BSB,1
HERÁCLITO FORTES,BSB,CGH,5
MARIANA CARVALHO,CGB,BVH,1
JOSÉ GUIMARÃES,SSA,FOR,6
LUCIANA SANTOS,GRU,REC,11
AFONSO FLORENCE,BRA,SSA,4
SÁGUAS MORAES,CNF,BSB,1
ALCEU MOREIRA,BSB,POA,31
ANDRE MOURA,GRU,CNF,1
RONALDO CARLETTO,CNF,BSB,1
PEDRO FERNANDES,FOR,SLZ,1
WELITON PRADO,BSB,JTC,1
RODRIGO DE CASTRO,CNF,VIX,1
SÁGUAS MORAES,BVH,CGB,1
ALESSANDRO MOLON,SDU,CNF,2
MAURO PEREIRA,GIG,BSB,1
CABUÇU BORGES,BEL,MCP,2
SERGIO VIDIGAL,BSB,GIG,1
LUIZ CARLOS HAULY,CWB,CGH,3
WILSON FILHO,GIG,JPA,1
CHICO ALENCAR,SDU,BSB,66
DÉCIO LIMA,CGH,BSB,1
JOÃO CARLOS BACELAR,SDU,GRU,1
VICTOR MENDES,SLZ,BSB,32
JEFFERSON CAMPOS,BSB,VCP,35
ZÉ SILVA,BSB,POA,2
EZEQUIEL FONSECA,CGB,SJP,1
ROGÉRIO PENINHA MENDONÇA,BSB,BSB,16
ARTHUR OLIVEIRA MAIA,GRU,CNF,1
BALEIA ROSSI,VIX,BSB,3
GENECIAS NORONHA,FOR,BSB,44
COVATTI FILHO,POA,BSB,52
OSMAR SERRAGLIO,BSB,CWB,32
EXPEDITO NETTO,PVH,CGB,2
RAUL JUNGMANN,GIG,REC,3
PEDRO CHAVES,BSB,BSB,1
DANRLEI DE DEUS HINTERHOLZ,PFB,BSB,1
CABO DACIOLO,BSB,CNF,1
ROMÁRIO,GIG,BSB,2
ABEL MESQUITA JR.,MAO,BVB,2
SÉRGIO BRITO,CGH,IOS,1
HILDO ROCHA,SDU,BSB,1
MARGARIDA SALOMÃO,BSB,SDU,24
LEO DE BRITO,CZS,RBR,8
RONALDO CARLETTO,CNF,BPS,3
RAIMUNDO GOMES DE MATOS,REC,FOR,2
JORGINHO MELLO,FLN,VCP,1
AFONSO FLORENCE,CNF,SSA,1
DR. JOÃO,BSB,MOC,1
COVATTI FILHO,GRU,BSB,1
NELSON MARCHEZAN JUNIOR,CGH,BSB,7
JÔ MORAES,CNF,MOC,1
BRUNO COVAS,GRU,BSB,3
PAULO RUBEM SANTIAGO,BSB,BSB,5
HILDO ROCHA,GIG,BSB,1
PROFESSORA DORINHA SEABRA REZENDE,GYN,BSB,9
IRACEMA PORTELLA,BPS,BSB,1
WADSON RIBEIRO,BSB,GIG,2
REMÍDIO MONAI,CGH,SJP,1
EZEQUIEL TEIXEIRA,BSB,GIG,87
ZÉ SILVA,BSB,PLU,2
DANIEL COELHO,BSB,REC,57
BENITO GAMA,BSB,CGH,3
DÉCIO LIMA,VIX,BSB,1
POMPEO DE MATTOS,POA,GRU,2
JOSUÉ BENGTSON,CWB,BSB,1
LUCI CHOINACKI,BSB,FLN,1
PAULO TEIXEIRA,SDU,BSB,2
RENATO SIMÕES,BSB,VCP,3
ADALBERTO CAVALCANTI,SDU,BSB,1
BALEIA ROSSI,RAO,CGH,13
HÉLIO LEITE,BEL,GRU,1
ORLANDO SILVA,GYN,GRU,1
HIRAN GONÇALVES,BSB,BVB,17
ROSÂNGELA CURADO,IMP,SLZ,10
ELMAR NASCIMENTO,GRU,SSA,1
WLADIMIR COSTA,BSB,FOR,2
ANTONIO IMBASSAHY,BSB,SSA,77
FERNANDO COELHO FILHO,GRU,SSA,1
ROGÉRIO MARINHO,REC,BSB,1
SARNEY FILHO,BSB,THE,2
EDUARDO BOLSONARO,SJP-CGH,1
VALMIR ASSUNÇÃO,SSA,PAV,1
RAFAEL MOTTA,NAT,GRU,3
MARCOS REATEGUI,BSB,BEL,3
FLORIANO PESARO,CGH,BSB,1
JOÃO CAMPOS,SDU,GYN,1
VALTENIR PEREIRA,BSB,CGB,85
FRANKLIN,CNF,GRU,8
VITOR PAULO,SDU,BSB,1
RONALDO CARLETTO,BRA,SSA,1
LUCIANO DUCCI,BSB,JPA,1
ODORICO MONTEIRO,FOR,GIG,1
FERNANDO ZACHIA,POA,BSB,4
MARGARIDA SALOMÃO,CGH,BSB,4
WALTER IHOSHI,LDB,CGH,1
AFONSO FLORENCE,BRA,BSB,6
MARINALDO ROSENDO,REC,SLZ,2
RENZO BRAZ,CNF,IZA,2
PEDRO PAULO,GIG,BSB,3
HIRAN GONÇALVES,BSB,BSB,11
ANTONIO IMBASSAHY,BSB,BSB,102
SARNEY FILHO,BSB,CGH,12
PASTOR EURICO,BSB,BEL,1
JUNIOR MARRECA,SLZ,GIG,1
RICARDO TRIPOLI,BSB,CGH,135
SUBTENENTE GONZAGA,CNF,POA,1
VANDER LOUBET,REC,BSB,8
ELIZIANE GAMA,SLZ,IMP,1
GONZAGA PATRIOTA,JDO,BSB,2
DELEY,JPA,GIG,1
BENITO GAMA,CGH,SSA,2
ROBERTO TEIXEIRA,BSB,BSB,19
BENEDITA DA SILVA,SSA,GIG,3
IRAJÁ ABREU,GRU,BSB,1
BETINHO GOMES,BSB,BSB,28
EDMILSON RODRIGUES,BSB,BEL,112
ALESSANDRO MOLON,SDU,CGH,13
BENITO GAMA,BSB,SSA,43
ADILTON SACHETTI,BSB,POA,1
CHICO D'ANGELO,BSB,GIG,6
ALICE PORTUGAL,SSA,BSB,144
BENITO GAMA,BSB,BSB,18
LEONARDO MONTEIRO,PLU,IPN,4
BRUNO ARAÚJO,BSB,REC,96
DANILO FORTE,BSB,CGR,2
PAULO FREIRE,VCP,PPB,3
LUIZ SÉRGIO,CWB,BSB,2
DANILO FORTE,BSB,CGH,9
MARCUS VICENTE,VIX,BSB,56
EDUARDO BOLSONARO,SJP-BSB,1
ALEX CANZIANI,CWB,SDU,1
MAURO MARIANI,NVT,BSB,9
LAUDIVIO CARVALHO,CNF,UBA,1
CHICO D'ANGELO,Bsb,Sdu,1
JEAN WYLLYS,POA,BSB,1
JÉSSICA SALES,BSB,SJP,1
EDUARDO BOLSONARO,GRU-BSB,1
ELCIONE BARBALHO,BSB,NAT,1
ALFREDO KAEFER,BSB,IGU,11
MARCELO BELINATI,BSB,CWB,10
MAURO LOPES,SDU,CGH,1
ROSÂNGELA CURADO,IMP,BSB,2
JERÔNIMO GOERGEN,BSB,BSB,26
LUIZ FERNANDO FARIA,FOR,CNF,1
ANTONIO IMBASSAHY,CGH,SSA,3
MARCO TEBALDI,CWB,BSB,62
ELMAR NASCIMENTO,GRU,BSB,3
NELSON MEURER,BSB,BSB,37
MARCIO ALVINO,BSB,VCP,1
ARNALDO FARIA DE SÁ,BSB,CGH,105
CARLOS MARUN,GRU,BSB,3
RONALDO ZULKE,BSB,BSB,1
LINDOMAR GARÇON,PVH,BSB,26
MARCOS REATEGUI,BSB,SJP,1
RENZO BRAZ,GIG,BSB,41
PASTOR EURICO,BSB,BSB,26
AUGUSTO COUTINHO,BSB,CGH,2
PADRE JOÃO,BSB,IPN,1
JERÔNIMO GOERGEN,BSB,BRA,2
JOSÉ PRIANTE,BEL,BSB,50
JOSÉ NUNES,CNF,SSA,1
ALEX CANZIANI,CGH,LDB,30
DIEGO ANDRADE,CGH,CNF,4
CAIO NARCIO,BSB,SJP,1
LEANDRE,CWB,RAO,1
ZECA DIRCEU,MGF,CGH,2
ANTONIO IMBASSAHY,CGH,BSB,14
ALUISIO MENDES,FLN,BSB,1
DILCEU SPERAFICO,FLN,IGU,1
AUGUSTO COUTINHO,BSB,CGR,1
JOSÉ CARLOS ARAÚJO,PNZ,SSA,3
VALMIR ASSUNÇÃO,GRU,SSA,4
VITOR VALIM,BSB,JDO,1
SERGIO ZVEITER,BSB,SDU,199
JOSÉ MENTOR,CNF,CGH,2
PASTOR EURICO,REC,BSB,40
SIMÃO SESSIM,SDU,CGH,8
JORGE BOEIRA,BSB,POA,14
LAURA CARNEIRO,BSB,BSB,3
EDUARDO DA FONTE,CGH,POA,2
DAMIÃO FELICIANO,JPA,SSA,1
VALADARES FILHO,BSB,BSB,5
ALIEL MACHADO,BSB,SJP,2
EROS BIONDINI,GRU,BSB,1
PEPE VARGAS,BSB,CGH,2
RAFAEL MOTTA,GRU,BSB,1
PEDRO UCZAI,SSA,XAP,2
RONALDO CAIADO,GYN,BSB,2
RENATO MOLLING,CNF,BSB,1
SILAS FREIRE,THE,FOR,1
JAIR BOLSONARO,BSB,JPA,1
RONALDO CARLETTO,SSA,BPS,16
WALTER IHOSHI,GRU,BSB,2
IRAJÁ ABREU,SDU,PMW,3
MARCUS PESTANA,BSB,SDU,2
ANDRÉ FIGUEIREDO,BSB,JDO,4
DARCÍSIO PERONDI,CWB,BSB,2
HUGO NAPOLEÃO,BSB,THE,4
MARINHA RAUPP,POA,BSB,1
ANTHONY GAROTINHO,BSB,BSB,3
AUGUSTO COUTINHO,BSB,CNF,1
CARLOS MARUN,BSB,CNF,1
ADEMIR CAMILO,SDU,BSB,2
SORAYA SANTOS,GIG,BSB,3
DAMIÃO FELICIANO,JPA,BSB,73
LÚCIO VALE,BEL,BSB,122
ADILTON SACHETTI,CGB,BSB,19
JOSÉ CARLOS ALELUIA,SSA,REC,1
VALMIR PRASCIDELLI,CGH,BSB,40
FRANCISCO PRACIANO,MAO,BSB,2
PASTOR EURICO,CGH,BSB,3
DARCÍSIO PERONDI,BSB,MCZ,1
AFONSO HAMM,BSB,FLN,1
DANRLEI DE DEUS HINTERHOLZ,BSB,GRU,1
LUIZ CARLOS HAULY,CGH,LDB,34
VALDIR COLATTO,GRU,BSB,1
WALTER ALVES,JPA,BSB,4
CAIO NARCIO,BSB,SDU,1
LUCIANA SANTOS,BSB,BSB,59
STEFANO AGUIAR,CNF,BSB,54
REMÍDIO MONAI,CGH,BSB,1
SARNEY FILHO,BSB,CNF,2
JOÃO FERNANDO COUTINHO,BSB,FOR,1
IRAJÁ ABREU,BSB,UDI,1
NEWTON CARDOSO JR,PLU,BSB,1
ALAN RICK,REC,BSB,1
JUNJI ABE,BSB,GRU,1
CESAR SOUZA,NVT,BSB,4
DUARTE NOGUEIRA,CGH,BSB,2
EXPEDITO NETTO,PVH,BSB,1
LEONARDO QUINTÃO,BEL,CNF,1
MARINHA RAUPP,CGB,OAL,4
ANDRÉ FUFUCA,GYN,BSB,1
BRUNO ARAÚJO,CGH,SDU,1
PADRE JOÃO,bsb,cnf,1
DARCÍSIO PERONDI,CGB,PFB,1
BENITO GAMA,CGH,BSB,7
EDUARDO CUNHA,BSB,CGH,1
MARINALDO ROSENDO,REC,BSB,181
RONALDO CARLETTO,SSA,BSB,69
MENDONÇA FILHO,REC,BSB,95
GENECIAS NORONHA,FOR,BEL,3
WELLINGTON ROBERTO,SSA,REC,1
DARCÍSIO PERONDI,POA,BSB,23
DELEGADO ÉDER MAURO,BEL,BSB,33
VICENTINHO,CGH,BSB,45
ALEXANDRE BALDY,SDU,BSB,1
PEDRO CUNHA LIMA,BSB,REC,2
GORETE PEREIRA,REC,BSB,1
ADELSON BARRETO,BSB,BSB,34
PAULO AZI,SSA,GRU,1
MAURO MARIANI,SDU,BSB,1
ARNON BEZERRA,JDO,BSB,22
BALEIA ROSSI,RAO,BSB,75
GABRIEL GUIMARÃES,FOR,BSB,1
ADELSON BARRETO,BSB,SSA,2
DANIEL ALMEIDA,SSA,GRU,9
CLAUDIO CAJADO,CGH,BSB,9
REMÍDIO MONAI,MAO,BSB,3
FLAVIANO MELO,RBR,BSB,35
JÚLIO DELGADO,CWB,BSB,1
WASHINGTON REIS,BEL,GIG,1
GIACOBO,CNF,BSB,1
IVAN VALENTE,SJP,CGH,2
VALMIR ASSUNÇÃO,SSA,PNZ,2
ARNALDO JORDY,BEL,GRU,1
CARLOS ANDRADE,BSB,VIX,1
TADEU ALENCAR,BSB,REC,78
JÚLIO DELGADO,REC,BSB,1
PEDRO CHAVES,BSB,SDU,1
REMÍDIO MONAI,MAO,BVB,10
LÁZARO BOTELHO,AUX,BSB,56
ROBERTO ALVES,SDU,BSB,1
DELEGADO EDSON MOREIRA,GRU,CNF,2
MARCOS REATEGUI,BSB,BSB,22
SHÉRIDAN,CGB-BSB,1
AFONSO HAMM,PET,POA,1
HÉLIO SANTOS,IMP,BSB,3
VANDER LOUBET,BSB,BSB,30
WALTER ALVES,GIG,NAT,1
DR. JOÃO,FOR,GIG,1
GIACOBO,GIG,CWB,2
MANOEL JUNIOR,BSB,CWB,1
NILTON CAPIXABA,GRU,OAL,1
VALMIR PRASCIDELLI,BSB,BSB,31
IRINY LOPES,VIX,BSB,1
ARTHUR LIRA,REC,MCZ,2
MÁRIO NEGROMONTE JR.,PAV,SSA,1
DELEGADO EDSON MOREIRA,POA,BSB,1
JOSÉ HUMBERTO,BSB,BSB,2
MARCO TEBALDI,BSB,CGH,1
MILTON MONTI,BSB,CGH,66
WALDIR MARANHÃO,GRU,SLZ,2
GERALDO RESENDE,SDU,DOU,2
SÉRGIO BARRADAS CARNEIRO,BSB,BSB,2
JOSÉ ROCHA,RAO,SSA,1
JAIR BOLSONARO,SDU,NVT,1
ANDRÉ FUFUCA,SLZ,THE,1
VALADARES FILHO,BSB,SSA,2
VILSON COVATTI,POA,BSB,3
VICENTE CANDIDO,GRU,BSB,11
VICTOR MENDES,BSB,IMP,2
LÉO OLIVEIRA,RAO,BSB,1
DÉCIO LIMA,BSB,SSA,1
GIOVANI CHERINI,POA,CGH,1
DOMINGOS SÁVIO,CNF,CNF,1
JANETE ROCHA PIETÁ,BSB,GRU,5
EZEQUIEL FONSECA,CGB,BSB,66
VALMIR PRASCIDELLI,CGH,SJP,1
BRUNO COVAS,CWB,CGH,2
BRUNNY,IPN,BSB,2
ALINE CORRÊA,BSB,VCP,2
MACEDO,FOR,REC,2
BRUNNY,BPS,GVR,1
WADSON RIBEIRO,CNF,BSB,60
ARLINDO CHINAGLIA,SSA,GRU,1
BETO FARO,BEL,MAB,2
BACELAR,MAO,BSB,1
LÚCIO VALE,GRU,BEL,1
ALFREDO KAEFER,VCP,BSB,10
SÉRGIO BARRADAS CARNEIRO,BSB,SSA,7
CARLOS MARUN,BSB,CWB,1
LEONARDO MONTEIRO,BSB,PLU,5
CARMEN ZANOTTO,BSB,CGH,2
HERMES PARCIANELLO,cwbbsb,1
LUIZ CARLOS BUSATO,BSB,POA,115
DÉCIO LIMA,BSB,BSB,26
MILTON MONTI,CGH,BSB,48
ELIZEU DIONIZIO,CGR-BSB,7
REINHOLD STEPHANES,CWB,BSB,1
SUBTENENTE GONZAGA,GYN,CNF,1
HEITOR SCHUCH,POA,GIG,1
HIRAN GONÇALVES,BSB,CGH,1
OSMAR SERRAGLIO,BSB,CGH,3
VALMIR ASSUNÇÃO,BSB,MAB,1
EROS BIONDINI,CNF,IPN,3
JONY MARCOS,GRU,BSB,2
PAES LANDIM,PNZ,SSA,2
CHICO LOPES,BSB,JDO,1
MARCOS REATEGUI,CGH,SJP,1
DIEGO ANDRADE,MOC,CNF,2
PAULO PEREIRA DA SILVA,GRU,CNF,2
TONINHO PINHEIRO,BSB,CNF,57
CARLOS MELLES,CNF,AAX,2
TIA ERON,SSA,PNZ,1
RICARDO TRIPOLI,VIX,CGH,1
LEANDRE,RAO,BSB,2
MASSAMI MIKI,GRU,MAO,1
EZEQUIEL TEIXEIRA,GIG,BSB,82
NEWTON CARDOSO JR,SDU,CNF,1
EDMILSON RODRIGUES,BSB,BSB,63
CAIO NARCIO,VCP,UDI,1
JÚLIO CESAR,FOR,BSB,1
CLAUDIO CAJADO,BSB,CGH,2
HENRIQUE FONTANA,GRU,BSB,3
JOSUÉ BENGTSON,GRU,IGU,1
ROMÁRIO,BSB,GIG,2
LUIS TIBÉ,PMW,BSB,1
DIEGO GARCIA,CWB,MGF,1
CARLOS SAMPAIO,SDU,BSB,8
ALAN RICK,BSB,REC,1
ANTONIO IMBASSAHY,VIX,BSB,2
ARNALDO FARIA DE SÁ,CWB,CGH,1
RAQUEL MUNIZ,JDO,FOR,4
TONINHO PINHEIRO,MOC,CNF,1
SÉRGIO REIS,RAO,CGH,1
ALCEU MOREIRA,poa,bsb,1
DIEGO ANDRADE,BSB,CNF,183
ALEXANDRE LEITE,BSB,MAO,1
RICARDO BARROS,REC,BSB,1
JORGE BOEIRA,VCP,CCM,1
MARGARIDA SALOMÃO,IZA,UDI,1
RICARDO BARROS,CWB,CGH,1
FLORIANO PESARO,BSB,CGH,3
VICENTE ARRUDA,SDU,CGH,1
JOSÉ GUIMARÃES,CNF,FOR,1
JÔ MORAES,BSB,JPA,1
JOAQUIM PASSARINHO,BSB,PMW,2
ALAN RICK,BSB,RBR,43
DAVI ALCOLUMBRE,MCP,BEL,1
MANDETTA,FLN,GIG,1
MARCELO AGUIAR,BSB,REC,1
RONALDO CAIADO,GYN,CGH,1
ANTONIO IMBASSAHY,BSB,CGH,14
OTAVIO LEITE,SDU,BSB,54
