name,origin,destination,count
ALEX CANZIANI,CAC,BSB,1
JANETE CAPIBERIBE,BEL,MCP,2
DOMINGOS SÁVIO,CNF,CGH,1
SIMÃO SESSIM,SDU,BSB,52
WANDENKOLK GONÇALVES,STM,BEL,1
CARLOS ALBERTO LERÉIA,SDU,BSB,1
JOSÉ HUMBERTO,CGH,BSB,1
TAUMATURGO LIMA,CGH,BSB,1
IRINY LOPES,BSB,JDF,1
DÉCIO LIMA,NVT,VCP,1
NELSON PADOVANI,BSB,IGU,2
INOCÊNCIO OLIVEIRA,BSB,IZA,1
LUCIANA SANTOS,GRU,REC,9
AFONSO FLORENCE,BRA,SSA,7
ALCEU MOREIRA,BSB,POA,12
ODAIR CUNHA,CNF,VCP,1
NAZARENO FONTELES,BSB,THE,10
JÂNIO NATAL,SSA,AJU,1
FRANCISCO ESCÓRCIO,BSB,SLZ,10
HENRIQUE EDUARDO ALVES,GRU,NAT,2
MARCO MAIA,BSB,NAT,1
ALESSANDRO MOLON,SDU,CNF,1
VAZ DE LIMA,BSB,BSB,48
PR. MARCO FELICIANO,BSB,POA,1
TAKAYAMA,BSB,MGF,1
LUIZ CARLOS HAULY,CWB,CGH,2
MANOEL JUNIOR,GRU,BSB,1
CHICO ALENCAR,SDU,BSB,43
JÂNIO NATAL,BRA,SSA,3
DANIEL ALMEIDA,AJU,BSB,2
DÉCIO LIMA,CGH,BSB,3
DAVI ALVES SILVA JÚNIOR,BSB,GRU,1
JOÃO CARLOS BACELAR,SDU,GRU,3
JEFFERSON CAMPOS,BSB,VCP,24
JOÃO PIZZOLATTI,CKS,BSB,1
RAIMUNDO GOMES DE MATOS,JDO,JDO,1
ROGÉRIO PENINHA MENDONÇA,BSB,BSB,32
GENECIAS NORONHA,FOR,BSB,16
OSMAR SERRAGLIO,BSB,CWB,11
FÁTIMA BEZERRA,NAT,GRU,4
VANDER LOUBET,BSB,SDU,13
ROMÁRIO,GIG,BSB,37
MARGARIDA SALOMÃO,BSB,SDU,1
GENECIAS NORONHA,FOR,SSA,1
DUARTE NOGUEIRA,BSB,SDU,2
MAURO LOPES,SDU,CNF,2
RAUL HENRY,REC,CNF,1
WELLINGTON ROBERTO,SDU,JPA,1
LUIS CARLOS HEINZE,FOR,BSB,1
MARCIO JUNQUEIRA,GIG,GRU,1
VANDER LOUBET,GIG,FOR,1
JÂNIO NATAL,BRA,BSB,2
AGUINALDO RIBEIRO,GIG,BSB,1
PAULO RUBEM SANTIAGO,BSB,BSB,33
PROFESSORA DORINHA SEABRA REZENDE,GYN,BSB,4
STEFANO AGUIAR,CNF,CGH,1
RENATO SIMÕES,GRU,BSB,3
LUIZ COUTO,REC,MCZ,1
LUIZ OTAVIO,SDU,BSB,1
ARTUR BRUNO,BSB,BSB,89
OSMAR JÚNIOR,GIG,BSB,2
LEONARDO QUINTÃO,PLU,GVR,4
OSMAR JÚNIOR,SDU,BSB,3
JUTAHY JUNIOR,SSA,GRU,2
FERNANDO COELHO FILHO,GRU,BSB,1
AKIRA OTSUBO,GRU,TJL,2
PAULO CESAR QUARTIERO,BEL,POA,1
LUCI CHOINACKI,BSB,FLN,70
EDSON EZEQUIEL,BSB,SDU,31
PAULO TEIXEIRA,SDU,BSB,1
RICARDO BERZOINI,BSB,VCP,3
RENATO SIMÕES,BSB,VCP,47
MÁRCIO MACÊDO,GVR,CNF,1
RENATO SIMÕES,SJP,CGH,1
RUY CARNEIRO,GRU,JPA,1
NEWTON LIMA,PPB,CGH,1
RODRIGO BETHLEM,BSB,FOR,3
JERÔNIMO GOERGEN,PFB,POA,1
ABELARDO CAMARINHA,JTC,CGH,1
DELEGADO PROTÓGENES,VCP,BSB,1
EROS BIONDINI,UDI,CGH,3
JORGE TADEU MUDALEN,GRU,GIG,1
VICENTINHO,CGH,SJP,1
AKIRA OTSUBO,GRU,CGR,6
MÁRCIO MACÊDO,BSB,BSB,5
ZEQUINHA MARINHO,ITB,BEL,2
LAURIETE,BSB,GRU,1
ANTONIO IMBASSAHY,BSB,SSA,61
TAUMATURGO LIMA,BSB,CGH,1
BETINHO ROSADO,NAT,FOR,4
VALTENIR PEREIRA,BSB,CGB,102
VITOR PAULO,SDU,BSB,3
JÂNIO NATAL,CNF,SSA,2
DOMINGOS DUTRA,BSB,FOR,1
DR. JORGE SILVA,BSB,FOR,1
VAZ DE LIMA,CGH,SJP,23
MARCIO JUNQUEIRA,BSB,CGH,4
EDSON PIMENTA,GIG,GRU,1
MAJOR FÁBIO,BSB,JPA,33
BETO MANSUR,RAO,CGH,1
MARGARIDA SALOMÃO,CGH,BSB,2
AFONSO FLORENCE,BRA,BSB,3
RENZO BRAZ,CNF,IZA,3
WANDENKOLK GONÇALVES,BEL,ITB,2
PEDRO PAULO,GIG,BSB,25
SÉRGIO BRITO,PNZ,SSA,1
ANTONIO IMBASSAHY,BSB,BSB,44
IRINY LOPES,CGH,SDU,1
JÚLIO CAMPOS,CGB,GYN,1
ROBERTO TEIXEIRA,CGH,BSB,2
ZÉ SILVA,MOC,PLU,2
ROMÁRIO,VIX,GIG,1
SARNEY FILHO,BSB,CGH,8
RENATO MOLLING,CGH,POA,3
RICARDO TRIPOLI,BSB,CGH,55
VANDER LOUBET,REC,BSB,29
AFONSO HAMM,GIG,BSB,1
GONZAGA PATRIOTA,JDO,BSB,1
ROBERTO TEIXEIRA,BSB,BSB,39
JORGE CÔRTE REAL,BSB,PNZ,1
SALVADOR ZIMBALDI,BSB,CGH,3
TAKAYAMA,GRU,CWB,1
ZEQUINHA MARINHO,BSB,BSB,30
IRAJÁ ABREU,GRU,BSB,1
FÁBIO RAMALHO,SDU,BSB,2
CARLOS MAGNO,UDI,PVH,1
ALESSANDRO MOLON,SDU,CGH,7
PAES LANDIM,FOR,THE,3
DANILO FORTE,CGH,CGR,1
SALVADOR ZIMBALDI,BSB,THE,1
ALICE PORTUGAL,SSA,BSB,110
ESPERIDIÃO AMIN,BSB,CWB,2
JOSÉ MENTOR,VCP,SJP,1
PAULO ABI-ACKEL,CNF,GRU,1
JOSÉ PRIANTE,BEL,STM,13
WALTER TOSTA,MOC,CNF,2
LEONARDO MONTEIRO,PLU,IPN,9
ARTHUR OLIVEIRA MAIA,SSA,PNZ,1
BRUNO ARAÚJO,BSB,REC,79
DANILO FORTE,BSB,CGR,2
PAULO FREIRE,VCP,PPB,6
DANILO FORTE,BSB,CGH,13
LUIZA ERUNDINA,BSB,REC,1
VILSON COVATTI,FLN,POA,1
JOSÉ NUNES,CNF,BSB,1
DANILO FORTE,BSB,CGB,1
ARNALDO JARDIM,CNF,GRU,1
EVANDRO MILHOMEN,BSB,GRU,1
ALFREDO KAEFER,BSB,IGU,6
ALEXANDRE ROSO,CGH,POA,2
JERÔNIMO GOERGEN,BSB,BSB,15
ANTONIO IMBASSAHY,CGH,SSA,3
MARCO TEBALDI,CWB,BSB,62
JOSÉ NUNES,LEC,SSA,1
NELSON MEURER,BSB,BSB,60
PEDRO UCZAI,BSB,CWB,1
ARNALDO FARIA DE SÁ,BSB,CGH,44
LUIZ FERNANDO FARIA,SDU,CGH,1
RONALDO ZULKE,BSB,BSB,48
LUIZ CARLOS HAULY,BSB,MGF,1
RENZO BRAZ,GIG,BSB,10
PASTOR EURICO,BSB,BSB,20
RAUL HENRY,REC,BSB,81
ANDRÉ ZACHAROW,MGF,BSB,1
AUGUSTO COUTINHO,BSB,CGH,6
JOÃO DADO,CGH,SJP,23
ANDRÉ DE PAULA,BSB,REC,30
JOSÉ PRIANTE,BEL,BSB,46
NEWTON LIMA,RAO,BSB,24
ALEX CANZIANI,CGH,LDB,7
DUDIMAR PAXIUBA,MAB,STM,1
ZECA DIRCEU,MGF,CGH,2
ANTONIO IMBASSAHY,CGH,BSB,8
DR. UBIALI,RAO,REC,1
EDUARDO BARBOSA,CNF,AAX,1
JOSÉ CARLOS ARAÚJO,PNZ,SSA,2
VALMIR ASSUNÇÃO,GRU,SSA,6
BRUNO ARAÚJO,GRU,PNZ,2
LEONARDO MONTEIRO,CNF,CGH,5
SERGIO ZVEITER,BSB,SDU,160
SIMPLÍCIO ARAÚJO,BSB,IMP,1
MANOEL JUNIOR,BSB,CNF,1
PASTOR EURICO,REC,BSB,52
SIMÃO SESSIM,SDU,CGH,2
JORGE BOEIRA,BSB,POA,9
THIAGO PEIXOTO,GYN,BSB,14
LIDERANÇA DO PSDB,SAO-RIO,1
MANUELA D'ÁVILA,PFB,POA,1
ELIENE LIMA,CGB,CGR,1
ALFREDO SIRKIS,BSB,GIG,1
NELSON MEURER,BSB,SSA,1
EROS BIONDINI,GRU,BSB,2
PEPE VARGAS,BSB,CGH,1
RONALDO CAIADO,GYN,BSB,14
AKIRA OTSUBO,SJP,BSB,11
LUIZ COUTO,MCZ,REC,1
VALMIR ASSUNÇÃO,GRU,BSB,4
ANDRÉ FIGUEIREDO,BSB,JDO,7
HUGO NAPOLEÃO,BSB,THE,19
MARINHA RAUPP,POA,BSB,1
LÚCIO VALE,BEL,STM,8
ANTHONY GAROTINHO,BSB,BSB,161
ADEMIR CAMILO,SDU,BSB,1
DAMIÃO FELICIANO,JPA,BSB,33
PAULO PEREIRA DA SILVA,CGH,FLN,2
LÚCIO VALE,BEL,BSB,112
FELIPE BORNIER,BSB,CGH,2
FRANCISCO PRACIANO,MAO,BSB,50
DAMIÃO FELICIANO,BSB,GRU,2
LUIZ FERNANDO FARIA,SSA,BSB,1
OSMAR JÚNIOR,BSB,FOR,1
LUIZ CARLOS HAULY,CGH,LDB,12
LUCIANA SANTOS,BSB,BSB,92
STEFANO AGUIAR,CNF,BSB,34
PENNA,SSA,GRU,4
MARCELO CASTRO,SDU,BSB,2
SÁGUAS MORAES,FOR,BSB,1
JUNJI ABE,BSB,GRU,44
WANDENKOLK GONÇALVES,BSB,CGH,2
DUARTE NOGUEIRA,CGH,BSB,41
TAKAYAMA,CWB,VCP,2
NELSON PADOVANI,IGU,CWB,1
MARCO TEBALDI,BSB,CCM,1
BRUNO ARAÚJO,CGH,SDU,1
HENRIQUE FONTANA,FLN,POA,1
JOÃO DADO,BSB,SJP,4
WILSON FILHO,SDU,JDO,1
EDUARDO CUNHA,BSB,CGH,48
CLÁUDIO PUTY,STM,BEL,22
MENDONÇA FILHO,REC,BSB,64
GENECIAS NORONHA,FOR,BEL,8
DARCÍSIO PERONDI,POA,BSB,51
VICENTINHO,CGH,BSB,49
ABELARDO CAMARINHA,MII,BSB,13
JÚLIO DELGADO,JDF,CNF,3
LUIS TIBÉ,PLU,CGR,1
MAURO LOPES,IPN,PLU,3
MARCELO ALMEIDA,BSB,BSB,13
ZÉ VIEIRA,CGH,BSB,4
PROFESSORA DORINHA SEABRA REZENDE,GYN,CGH,1
CLÁUDIO PUTY,STM,STM,1
HUGO MOTTA,GIG,JPA,3
HERMES PARCIANELLO,cac-bsb,1
MAURO MARIANI,SDU,BSB,2
PAULO PEREIRA DA SILVA,GRU,CGR,2
ARNON BEZERRA,JDO,BSB,9
PAUDERNEY AVELINO,GIG,MAO,2
CARLOS ALBERTO LERÉIA,REC,GYN,1
DANIEL ALMEIDA,SSA,GRU,11
CLAUDIO CAJADO,CGH,BSB,5
CARLOS MANATO,SDU,BSB,1
MARIA DO ROSÁRIO,FLN,POA,2
FLAVIANO MELO,RBR,BSB,56
VANDER LOUBET,CGH,SDU,4
IARA BERNARDI,MVD,GRU,1
VALMIR ASSUNÇÃO,SSA,PNZ,2
GERALDO RESENDE,VCP,BSB,1
FELIPE MAIA,FOR,NAT,1
SEBASTIÃO BALA ROCHA,BSB,MCP,46
TAKAYAMA,UDI,CWB,3
DUARTE NOGUEIRA,BSB,BSB,77
MAURO MARIANI,POA,FLN,1
BRUNO ARAÚJO,IOS,BSB,1
LÁZARO BOTELHO,AUX,BSB,32
MARCOS ROGÉRIO,BSB,XAP,1
GABRIEL GUIMARÃES,IPN,PLU,2
BONIFÁCIO DE ANDRADA,CNF,UDI,10
MAURÍCIO QUINTELLA LESSA,MCZ,CGH,1
ODÍLIO BALBINOTTI,BSB,MGF,25
LUIZ FERNANDO FARIA,SDU,CNF,3
AFONSO HAMM,PET,POA,1
GIVALDO CARIMBÃO,BSB,FOR,1
HÉLIO SANTOS,IMP,BSB,35
OSMAR SERRAGLIO,CWB,CAC,1
VANDER LOUBET,BSB,BSB,107
ODÍLIO BALBINOTTI,ROO,NVT,1
GIACOBO,GIG,CWB,1
WANDENKOLK GONÇALVES,BSB,CKS,1
IRINY LOPES,VIX,BSB,63
MÁRIO FEITOZA,BSB,JDO,2
JOSÉ HUMBERTO,BSB,BSB,4
MARCO TEBALDI,BSB,CGH,4
MILTON MONTI,BSB,CGH,42
LUIZ FERNANDO MACHADO,ARU,VCP,2
JOÃO LYRA,BSB,CGH,3
WALDIR MARANHÃO,GRU,SLZ,3
LINCOLN PORTELA,UDI,BSB,1
TAKAYAMA,CAC,CWB,6
VALADARES FILHO,BSB,SSA,2
VILSON COVATTI,POA,BSB,82
VICENTE CANDIDO,GRU,BSB,8
JOSÉ ANÍBAL,CGN,BSB,1
JANETE ROCHA PIETÁ,BSB,GRU,45
NELSON MARQUEZELLI,VCP,PPB,4
ALMEIDA LIMA,BSB,GRU,1
SALVADOR ZIMBALDI,CGH,SJP,2
CARLOS BRANDÃO,CGR,BSB,2
ALINE CORRÊA,BSB,VCP,8
JOSÉ MENTOR,GRU,FOR,1
HENRIQUE AFONSO,MCZ,BSB,1
MANOEL SALVIANO,BSB,FOR,7
EDSON SANTOS,GIG,GRU,2
BETO FARO,BEL,MAB,11
LUIZ ARGÔLO,SSA,CGH,5
ALFREDO KAEFER,VCP,BSB,8
JOSÉ CHAVES,GRU,BSB,7
PAULÃO,REC,MCZ,1
ÂNGELO AGNOLIN,BSB,PMW,1
LUIZ CARLOS BUSATO,BSB,POA,63
DÉCIO LIMA,BSB,BSB,15
MILTON MONTI,CGH,BSB,38
RENAN FILHO,JPA,BSB,1
JÚLIO CAMPOS,GRU,BSB,1
REINHOLD STEPHANES,CWB,BSB,20
JOÃO DADO,BSB,BSB,9
EMILIANO JOSÉ,SSA,VDC,5
DUARTE NOGUEIRA,CGH,SJP,1
OSMAR SERRAGLIO,BSB,CGH,4
EROS BIONDINI,CNF,IPN,2
NILTON CAPIXABA,SDU,JPR,1
OTONIEL LIMA,GIG,BSB,1
CHICO LOPES,BSB,JDO,1
ROGÉRIO PENINHA MENDONÇA,CGH,BSB,1
DIEGO ANDRADE,MOC,CNF,4
TONINHO PINHEIRO,BSB,CNF,30
DELEGADO PROTÓGENES,CGH,PPB,1
ANTONIO BALHMANN,REC,FOR,2
OSMAR TERRA,BSB,VCP,1
FRANCISCO FLORIANO,BSB,CGH,1
LEONARDO MONTEIRO,MOC,PLU,5
REGINALDO LOPES,UDI,PLU,1
IRINY LOPES,CGH,BSB,3
MÁRCIO MACÊDO,BSB,CGH,1
CLAUDIO CAJADO,BSB,CGH,5
HENRIQUE FONTANA,GRU,BSB,1
ROMÁRIO,BSB,GIG,40
DEVANIR RIBEIRO,GIG,BEL,1
MARIA DO ROSÁRIO,POA,SDU,2
SANDRO MABEL,GRU,BSB,3
CARLOS SAMPAIO,SDU,BSB,3
CARLOS MELLES,CNF,REC,3
TONINHO PINHEIRO,MOC,CNF,1
DIEGO ANDRADE,BSB,CNF,78
WALDENOR PEREIRA,SDU,BSB,1
SUELI VIDIGAL,BSB,VCP,2
JAIME MARTINS,BH,BSB,1
MARGARIDA SALOMÃO,IZA,UDI,1
CIDA BORGHETTI,CWB,BSB,73
ROSANE FERREIRA,BSB,GRU,1
SIBÁ MACHADO,RBR,CZS,1
DÉCIO LIMA,JOI,BSB,1
MARCOS MONTES,VCP,UDI,2
CESAR COLNAGO,BSB,VIX,37
DR. UBIALI,RAO,BSB,34
PAULO CESAR QUARTIERO,MAO,BSB,3
MOREIRA MENDES,JPR,BSB,2
JOÃO PIZZOLATTI,FLN,XAP,25
EDUARDO SCIARRA,BSB,BSB,44
DAVI ALCOLUMBRE,MCP,BEL,1
RONALDO CAIADO,GYN,CGH,7
ANTONIO IMBASSAHY,BSB,CGH,9
OTAVIO LEITE,SDU,BSB,41
SÁGUAS MORAES,BSB,FOR,1
EDSON SILVA,JDO,FOR,1
EMANUEL FERNANDES,VIX,BSB,1
ALINE CORRÊA,REC,VCP,3
JOÃO PAULO LIMA,BSB,CGH,4
VICENTINHO,BSB,CGH,58
JOSÉ OTÁVIO GERMANO,PFB,GRU,1
BRUNO ARAÚJO,BSB,BSB,143
PAULO CESAR QUARTIERO,BSB,RAO,2
ONOFRE SANTO AGOSTINI,BSB,BSB,14
DR. PAULO CÉSAR,GIG,JPA,2
PEDRO UCZAI,BSB,CGH,2
SANDRO MABEL,GYN,BSB,19
JORGE BOEIRA,FLN,BSB,18
ABELARDO LUPION,CGR,BSB,2
LUIZA ERUNDINA,CGH,BSB,36
VILALBA,BSB,REC,24
ALESSANDRO MOLON,SDU,BSB,81
HENRIQUE EDUARDO ALVES,BSB,POA,3
PASTOR EURICO,BSB,RAO,1
CESAR COLNAGO,CGH,VIX,2
FRANCISCO CHAGAS,GRU,BSB,3
JULIO LOPES,BSB,SDU,60
CLÁUDIO PUTY,BSB,VIX,1
JOSÉ MENTOR,CGH,GIG,1
HUGO NAPOLEÃO,BSB,BSB,3
ONYX LORENZONI,GRU,BSB,4
PADRE TON,BSB,THE,1
PENNA,GRU,BSB,1
ELIENE LIMA,CGB,BSB,43
SARAIVA FELIPE,BSB,RAO,1
RICARDO IZAR,VCP,JTC,2
ALMEIDA LIMA,SDU,BSB,1
PAULÃO,GRU,BSB,1
ROBERTO DE LUCENA,BSB,VCP,12
LIDERANÇA DO PSDB,SSA-BSB,1
ONYX LORENZONI,FLN,POA,4
WELLINGTON FAGUNDES,VCP,CGB,1
PADRE TON,BSB,CGB,20
VALTENIR PEREIRA,BSB,BSB,37
JORGE BITTAR,CGH,BSB,2
DARCÍSIO PERONDI,POA,CGH,1
BETO FARO,BSB,GRU,1
ALESSANDRO MOLON,BSB,GRU,2
CLÁUDIO PUTY,STM,ATM,1
EDINHO ARAÚJO,SJP,CGH,11
PAULO RUBEM SANTIAGO,BSB,REC,35
RENATO MOLLING,POA,MVD,1
LUIZ FERNANDO FARIA,SDU,BSB,2
MARCO TEBALDI,BSB,CWB,52
OSMAR JÚNIOR,FOR,BSB,1
OSMAR TERRA,BSB,XAP,7
FÁTIMA BEZERRA,BSB,NAT,54
DARCÍSIO PERONDI,GRU,RIA,1
PAULO PIMENTA,BSB,POA,28
ÁTILA LINS,TBT,MAO,3
GENECIAS NORONHA,BSB,GRU,3
LAERCIO OLIVEIRA,CGH,SDU,8
RENAN FILHO,BSB,GYN,1
ROGÉRIO CARVALHO,AJU,GIG,1
ANTHONY GAROTINHO,BSB,SDU,97
DEVANIR RIBEIRO,FOR,GRU,1
ANTONIO CARLOS MENDES THAME,CGH,BSB,71
BIFFI,GRU,BSB,1
ZÉ SILVA,UDI,GYN,1
INOCÊNCIO OLIVEIRA,JPA,BSB,9
REINHOLD STEPHANES,IGU,CWB,1
SALVADOR ZIMBALDI,THE,BSB,1
ODAIR CUNHA,CGH,SDU,1
ODAIR CUNHA,BSB,SDU,1
ROSINHA DA ADEFAL,MCZ,GRU,3
TAKAYAMA,LDB,CWB,7
BRUNO ARAÚJO,BSB,SSA,2
RONALDO CAIADO,POA,BSB,1
PAES LANDIM,SSA,BSB,1
LINCOLN PORTELA,PLU,GVR,3
REBECCA GARCIA,BSB,CNF,1
SANDRA ROSADO,REC,BSB,3
RENAN FILHO,REC,BSB,1
ÍRIS DE ARAÚJO,SDU,BSB,1
LUIZA ERUNDINA,BSB,BSB,19
ODÍLIO BALBINOTTI,ROO,MGF,4
WELLINGTON FAGUNDES,SDU,CGH,3
WELLINGTON FAGUNDES,SDU,CGB,2
ALEXANDRE SANTOS,POA,BSB,1
MÁRCIO MARINHO,SSA,VDC,2
FÁBIO RAMALHO,GVR,PLU,11
EDIO LOPES,MAO,PVH,1
HUGO MOTTA,FOR,REC,2
ZEQUINHA MARINHO,BSB,BEL,23
GABRIEL GUIMARÃES,CNF,CGH,7
OTONIEL LIMA,CWB,VCP,1
FÁBIO SOUTO,BRA,SSA,7
FERNANDO FERRO,BSB,CGH,2
PEDRO UCZAI,BSB,CCM,1
JOÃO CAMPOS,BSB,BSB,13
TAKAYAMA,CWB,CNF,1
SANDES JÚNIOR,BSB,GYN,28
PAULO CESAR QUARTIERO,MAO,BVB,10
LUCIANA SANTOS,GRU,BSB,1
PEDRO UCZAI,FLN,IGU,1
ROBERTO FREIRE,POA,MVD,1
HUGO LEAL,GRU,SDU,1
JORGE BITTAR,BSB,BSB,34
MÁRCIO MACÊDO,AJU,GRU,3
EDUARDO DA FONTE,SDU,BSB,3
DIMAS FABIANO,CGH,BSB,1
EDUARDO CUNHA,BSB,BSB,251
ANTÔNIA LÚCIA,BSB,CGH,5
TAKAYAMA,CWB,CAC,7
ANTONIO IMBASSAHY,BSB,CNF,1
SÉRGIO BRITO,PPB,SSA,2
VANDER LOUBET,BSB,REC,15
JOÃO PIZZOLATTI,CKS,CWB,2
MARCOS MONTES,UDI,BSB,12
OSMAR SERRAGLIO,CWB,BSB,36
DIMAS FABIANO,BSB,BSB,1
MÁRCIO MACÊDO,AJU,GIG,4
PAULÃO,BSB,MCZ,47
LÚCIO VALE,STM,BEL,9
ROBERTO TEIXEIRA,FLN,GRU,1
DUARTE NOGUEIRA,BSB,CGH,39
BILAC PINTO,GRU,CNF,1
JOÃO ANANIAS,GRU,BSB,4
NELSON PADOVANI,IGU,BSB,1
PR. MARCO FELICIANO,CGH,RAO,1
PROFESSOR SETIMO,BSB,THE,87
ZÉ SILVA,CNF,MOC,7
OSMAR TERRA,PFB,BSB,3
MARGARIDA SALOMÃO,GRU,PLU,1
ÁTILA LIRA,GRU,BSB,1
MARIA DO ROSÁRIO,GRU,BSB,2
GIVALDO CARIMBÃO,MCZ,BSB,64
IRINY LOPES,VIX,CGH,1
WELLINGTON FAGUNDES,SDU,CGR,1
MARA GABRILLI,PMW,CGH,2
RICARDO BERZOINI,GRU,BSB,4
CARMEN ZANOTTO,BSB,BSB,6
MAURÍCIO QUINTELLA LESSA,GIG,BSB,1
VIEIRA DA CUNHA,BSB,PFB,2
LUIZ DE DEUS,AJU,BSB,5
RODRIGO DE CASTRO,BSB,BSB,50
CARLOS MANATO,VIX,REC,1
JOÃO CARLOS BACELAR,GIG,GRU,1
NILMÁRIO MIRANDA,PLU,MOC,3
ROMÁRIO,FLN,BSB,2
DELEGADO FRANCISCHINI,MGF,CWB,2
MANOEL JUNIOR,BSB,CGH,10
GIOVANI CHERINI,POA,BSB,68
ROSINHA DA ADEFAL,MCZ,GIG,2
FÉLIX MENDONÇA JÚNIOR,SSA,BSB,65
PAULÃO,FOR,GRU,1
WELLINGTON FAGUNDES,SSA,BSB,1
GEORGE HILTON,BSB,VCP,1
PAULO PIMENTA,BSB,PFB,1
CÂNDIDO VACCAREZZA,SJP,CGH,5
FÁBIO TRAD,BSB,BSB,37
SALVADOR ZIMBALDI,MAO,VCP,1
LAERCIO OLIVEIRA,BSB,SDU,8
CARLOS MAGNO,BSB,1
GIVALDO CARIMBÃO,MCZ,SSA,1
JOÃO ARRUDA,NAT,BSB,1
PEPE VARGAS,BSB,BSB,12
ROGÉRIO PENINHA MENDONÇA,BSB,CWB,1
ZECA DIRCEU,SDU,BSB,1
FABIO REIS,AJU,BSB,51
LUIZ DE DEUS,AJU,SSA,1
REGINALDO LOPES,PLU,MOC,1
SÉRGIO BRITO,SSA,VDC,27
ADEMIR CAMILO,SSA,BSB,1
PAULÃO,MVZ,BSB,1
PROFESSOR SETIMO,SLZ,THE,33
MANUELA D'ÁVILA,CGH,BSB,5
FABIO REIS,AJU,SSA,1
RUY CARNEIRO,CGH,SDU,1
ARTHUR OLIVEIRA MAIA,GRU,SSA,13
MISSIONÁRIO JOSÉ OLIMPIO,BSB,BSB,15
RUY CARNEIRO,JPA,GIG,6
WELITON PRADO,PLU,UDI,18
ADEMIR CAMILO,SDU,CNF,1
LUIS TIBÉ,UDI,PLU,1
CHICO DAS VERDURAS,BSB,BSB,22
LEONARDO PICCIANI,SDU,CGH,2
WLADIMIR COSTA,BEL,BSB,53
MILTON MONTI,BSB,BSB,47
PEDRO FERNANDES,CNF,BSB,1
WLADIMIR COSTA,BEL,STM,42
DILCEU SPERAFICO,CAC,FLN,2
LAURIETE,BSB,FOR,1
STEPAN NERCESSIAN,BSB,SDU,11
ROMÁRIO,SDU,BSB,53
LUIZ COUTO,BSB,JPA,59
GERALDO THADEU,VCP,PLU,3
JÚLIO CESAR,FOR,THE,1
ONYX LORENZONI,BSB,CXJ,1
JOÃO DADO,CGH,BSB,47
ARNALDO FARIA DE SÁ,GRU,BSB,1
PROFESSOR SETIMO,MCP,BSB,1
ERIVELTON SANTANA,SSA,IOS,1
LOURIVAL MENDES,SLZ,CNF,2
SARNEY FILHO,BSB,SDU,1
SIMPLÍCIO ARAÚJO,SLZ,IMP,3
EDUARDO DA FONTE,BSB,RBR,1
MAURÍCIO QUINTELLA LESSA,BSB,FOR,1
ARTHUR OLIVEIRA MAIA,GRU,BSB,2
DR. ROSINHA,BSB,IGU,1
GIOVANNI QUEIROZ,BSB,PMW,3
PAULO ABI-ACKEL,REC,CNF,1
JOÃO CARLOS BACELAR,ssa,ios,1
MIGUEL CORRÊA,SDU,CNF,3
MARIA DO ROSÁRIO,POA,BSB,26
ROBERTO FREIRE,REC,GRU,4
LOURIVAL MENDES,BSB,CNF,1
ANDRE VARGAS,SDU,CGH,1
REBECCA GARCIA,BSB,CGH,2
TAKAYAMA,CWB,CGH,2
BETINHO ROSADO,BSB,NAT,61
DANIEL ALMEIDA,BSB,NAT,1
EDUARDO DA FONTE,BSB,REC,58
JORGE TADEU MUDALEN,BSB,GYN,1
JOSÉ MENTOR,BSB,GRU,5
DR. GRILO,CNF,SDU,1
DR. ROSINHA,IGU,CWB,1
ALESSANDRO MOLON,BSB,GIG,19
ESPERIDIÃO AMIN,GRU,BSB,1
JOSÉ ANÍBAL,CNF,CGH,1
GORETE PEREIRA,BSB,BSB,47
PASTOR EURICO,BSB,REC,59
RUY CARNEIRO,BSB,BSB,15
CHICO DAS VERDURAS,BSB,BVB,32
SILVIO COSTA,REC,BSB,70
SANDRO MABEL,GYN,CGH,2
AKIRA OTSUBO,CGH,CGR,14
GERALDO THADEU,BSB,VCP,27
BIFFI,GRU,CGR,3
MAJOR FÁBIO,VCP,BSB,1
PAULO FERREIRA,POA,RJ,1
FRANCISCO ESCÓRCIO,BSB,BSB,33
JOSÉ CHAVES,GRU,REC,12
VICENTINHO,GRU,RAO,2
AKIRA OTSUBO,BSB,TJL,1
TONINHO PINHEIRO,BSB,BSB,9
HENRIQUE FONTANA,SDU,POA,1
AKIRA OTSUBO,BSB,CGR,27
RONALDO CAIADO,SSA,GRU,2
AKIRA OTSUBO,BSB,CGH,9
JORGE BOEIRA,FLN,CGH,3
LEANDRO VILELA,GYN,CGH,1
ROBERTO TEIXEIRA,PMW,BSB,1
JOSÉ HUMBERTO,BSB,CNF,6
LOURIVAL MENDES,BSB,BSB,81
JOSÉ ROCHA,SSA,CGH,1
ANÍBAL GOMES,FOR,VCP,1
JOSIAS GOMES,GRU,SSA,2
MARCOS MONTES,UDI,CNF,13
ODAIR CUNHA,CNF,CGH,12
ROBERTO FREIRE,BSB,VCP,1
DAVI ALCOLUMBRE,MCP,BSB,38
JOÃO ARRUDA,BSB,GRU,2
EROS BIONDINI,GRU,CNF,1
VANDER LOUBET,VCP,CGR,1
VICENTE ARRUDA,SDU,BSB,20
JANDIRA FEGHALI,NAT,GIG,1
VICENTINHO,BSB,BSB,23
