name,origin,destination,count
SIMÃO SESSIM,BSB,GIG,14
MARCUS VICENTE,VIX,SDU,1
EDMILSON RODRIGUES,CGH,BSB,1
MARCELO BELINATI,CWB,LDB,2
ANGELA ALBINO,CGH,NVT,1
VICENTINHO JÚNIOR,BSB,BSB,15
AFONSO HAMM,PFB,BSB,4
ANGELIM,GRU,BSB,2
CABO DACIOLO,BSB,CGH,1
JARBAS VASCONCELOS,CGH,REC,2
DANILO FORTE,CGH,BSB,9
THIAGO PEIXOTO,GYN,CGH,1
ZECA CAVALCANTI,BSB,GIG,1
ALICE PORTUGAL,SSA,CGH,2
CABO SABINO,REC,FOR,2
HEITOR SCHUCH,BSB,POA,42
PEPE VARGAS,CGH,CXJ,1
RUBENS BUENO,BSB,GIG,1
VICENTE ARRUDA,GIG,BSB,1
ALUISIO MENDES,SSA,BSB,1
HIRAN GONÇALVES,CGH,BSB,1
FERNANDO TORRES,GIG,SSA,1
KEIKO OTA,BVB,BSB,1
LAERCIO OLIVEIRA,BSB,AJU,73
EDUARDO BOLSONARO,NVT-GIG,1
ANTONIO IMBASSAHY,VDC,SSA,2
DANILO FORTE,BSB,BSB,76
JANDIRA FEGHALI,GIG,REC,1
LUCIANO DUCCI,IGU,CWB,3
PEPE VARGAS,BSB,CXJ,2
RICARDO IZAR,BSB,RAO,2
DANRLEI DE DEUS HINTERHOLZ,BSB,XAP,1
ELCIONE BARBALHO,BEL,BSB,35
PROFESSOR SÉRGIO DE OLIVEIRA,IGU,BSB,7
ADILTON SACHETTI,RooxBsb,1
ROBERTO ALVES,CGR,VCP,2
RAFAEL MOTTA,NAT,GIG,2
LUIZIANNE LINS,GRU,GIG,1
MISAEL VARELLA,BSB,MAO,1
SIBÁ MACHADO,RBR,BSB,17
LEONARDO MONTEIRO,CNF,BSB,64
VICENTINHO JÚNIOR,CGH,BSB,4
FÁBIO RAMALHO,CGB,BSB,4
LUIZ LAURO FILHO,BSB,VCP,41
VICENTINHO JÚNIOR,BSB,SLZ,1
FERNANDO MONTEIRO,SDU,CGH,1
SARNEY FILHO,CGH,BSB,9
EVANDRO ROMAN,BSB,GRU,2
BEBETO,BSB-SSA,3
DANILO FORTE,BSB,SSA,1
MARIANA CARVALHO,CGB,BSB,1
ZÉ GERALDO,BEL,CNF,2
BETO ROSADO,REC,NAT,1
MARCO TEBALDI,CGH,BSB,2
TIRIRICA,GIG,BSB,1
LAURA CARNEIRO,BSB,SDU,63
EVANDRO GUSSI,PPB,BSB,8
SARAIVA FELIPE,SDU,CNF,3
NELSON MARCHEZAN JUNIOR,BSB,BSB,132
EVANDRO GUSSI,BSB,GRU,8
MARCO TEBALDI,BSB,BSB,58
ROCHA,BSB,MCZ,2
FÁBIO RAMALHO,GIG,CNF,3
ROGÉRIO ROSSO,GRU,CNF,1
ARTHUR VIRGÍLIO BISNETO,CGB,BSB,3
JOÃO DERLY,URG,POA,1
MARCOS ROTTA,BSB,FLN,1
GORETE PEREIRA,JDO,FOR,3
JHC,GIG,MCZ,3
JARBAS VASCONCELOS,BSB,REC,98
LUCIO VIEIRA LIMA,SSA,CGH,2
VALADARES FILHO,BSB,CGH,10
BEBETO,IOS-SSA,1
JANETE CAPIBERIBE,BEL,MCP,1
PAULO MARTINS,CWB,MGF,1
BENJAMIN MARANHÃO,FOR,JPA,1
ADILTON SACHETTI,CGB,CGH,1
DILCEU SPERAFICO,BSB,NVT,2
VICENTINHO,CGH,SDU,1
DOMINGOS SÁVIO,CNF,CGH,1
MARINHA RAUPP,BVB,BSB,1
SIMÃO SESSIM,SDU,BSB,72
WADIH DAMOUS,POA,BSB,1
TADEU ALENCAR,JDZ\REC,1
VALMIR PRASCIDELLI,BSB,CGH,56
JÉSSICA SALES,BSB,BSB,34
FÁBIO FARIA,GIG,NAT,2
CLARISSA GAROTINHO,BSB,GIG,2
TADEU ALENCAR,REC,JDO,6
HERÁCLITO FORTES,BSB,CGH,13
MARIANA CARVALHO,CGB,BVH,3
DAMIÃO FELICIANO,JPA,BEL,1
LUCIANA SANTOS,GRU,REC,6
AFONSO FLORENCE,BRA,SSA,2
EDUARDO BOLSONARO,BSB-VCP,1
HERÁCLITO FORTES,BSB,CGB,1
REGINALDO LOPES,BSB,IZA,1
ALCEU MOREIRA,BSB,POA,42
MARINALDO ROSENDO,BSB,JDO,2
ODORICO MONTEIRO,JPA,FOR,1
MARINALDO ROSENDO,REC,SSA,4
PEDRO FERNANDES,FOR,SLZ,1
POLLYANA GAMA,BSB,GRU,1
JÉSSICA SALES,BSB,SSA,4
SEVERINO NINHO,SDU,GRU,1
LUIZ NISHIMORI,LDB,GRU,1
RODRIGO DE CASTRO,CNF,VIX,1
PAES LANDIM,GRU,PNZ,1
MARCELO AGUIAR,bsb,cgh,2
LUIZ CARLOS HAULY,CWB,CGH,3
WILSON FILHO,GIG,JPA,4
CHICO ALENCAR,SDU,BSB,48
THIAGO PEIXOTO,GRU,BSB,2
DÉCIO LIMA,CGH,BSB,3
VICTOR MENDES,SLZ,BSB,43
CHICO ALENCAR,GIG,BSB,5
JEFFERSON CAMPOS,BSB,VCP,39
ROGÉRIO PENINHA MENDONÇA,BSB,BSB,20
GENECIAS NORONHA,FOR,BSB,36
COVATTI FILHO,POA,BSB,68
OSMAR SERRAGLIO,BSB,CWB,3
PAULO FREIRE,GIG,BSB,1
RAUL JUNGMANN,GIG,REC,1
DANRLEI DE DEUS HINTERHOLZ,PFB,BSB,1
HILDO ROCHA,SDU,BSB,1
MARGARIDA SALOMÃO,BSB,SDU,7
GENECIAS NORONHA,FOR,SSA,2
LEO DE BRITO,CZS,RBR,4
RONALDO CARLETTO,CNF,BPS,2
TONINHO WANDSCHEER,BSB,VCP,1
CAIO NARCIO,UBA,BSB,1
MAURO LOPES,SDU,CNF,4
FLAVINHO,SJP,BSB,1
COVATTI FILHO,GRU,BSB,1
SILVIO TORRES,RAO,GRU,1
NELSON MARCHEZAN JUNIOR,CGH,BSB,10
CAJAR NARDES,BSB,BSB,23
BRUNO COVAS,GRU,BSB,1
AGUINALDO RIBEIRO,GIG,BSB,1
PAULO ABI-ACKEL,CNF,GIG,2
PROFESSORA DORINHA SEABRA REZENDE,GYN,BSB,4
STEFANO AGUIAR,CNF,CGH,1
WADSON RIBEIRO,BSB,GIG,2
ARTHUR OLIVEIRA MAIA,GIG,REC,1
EZEQUIEL TEIXEIRA,BSB,GIG,82
CARMEN ZANOTTO,BSB,CWB,1
DANIEL COELHO,BSB,REC,91
BENITO GAMA,BSB,CGH,2
HILDO ROCHA,BSB,GRU,1
DR. JOÃO,JPA,GIG,2
BENITO GAMA,BSB,CGB,2
HERCULANO PASSOS,RAO,CGH,1
PAULO TEIXEIRA,SDU,BSB,2
ADAIL CARNEIRO,GRU,FOR,2
JOÃO GUALBERTO,BSB,BSB,2
ANDRES SANCHEZ,CGR,SDU,1
BALEIA ROSSI,RAO,CGH,1
SÉRGIO REIS,RAO,BSB,1
LUIZ NISHIMORI,BSB,IGU,1
FERNANDO JORDÃO,GRU,GIG,1
HÉLIO LEITE,BEL,GRU,2
CARLOS SAMPAIO,BSB,GIG,1
HIRAN GONÇALVES,BSB,BVB,40
AELTON FREITAS,BSB,POA,1
RAIMUNDO GOMES DE MATOS,MAO,FOR,1
VICENTINHO,CGH,SJP,1
GUILHERME COELHO,CGH,REC,1
ZÉ GERALDO,STM,MAB,1
LINCOLN PORTELA,BSB,MAO,1
ANTONIO IMBASSAHY,BSB,SSA,57
EDUARDO BOLSONARO,SJP-CGH,3
SÉRGIO BRITO,CNF,VDC,2
RAFAEL MOTTA,NAT,GRU,1
JOÃO CAMPOS,SDU,GYN,1
VALTENIR PEREIRA,BSB,CGB,150
FRANKLIN,CNF,GRU,6
MARCELO ÁLVARO ANTÔNIO,LDB,CNF,1
VALTENIR PEREIRA,BSB,CGH,5
NELSON PELLEGRINO,Bsb,SSA,1
VALMIR ASSUNÇÃO,GRU,CNF,1
MARGARIDA SALOMÃO,CGH,BSB,3
AFONSO FLORENCE,BRA,BSB,1
JOÃO DANIEL,AJU,CGH,1
ANDRE MOURA,AJU,CGH,1
FELIPE BORNIER,BSB,CNF,1
PEDRO PAULO,GIG,BSB,13
HIRAN GONÇALVES,BSB,BSB,9
ROGÉRIO PENINHA MENDONÇA,SLZ,BSB,2
ANTONIO IMBASSAHY,BSB,BSB,91
RICARDO TRIPOLI,BSB,CGB,1
CACÁ LEÃO,SDU,BSB,5
SARNEY FILHO,BSB,CGH,9
RICARDO TRIPOLI,BSB,CGH,103
VANDER LOUBET,REC,BSB,3
GONZAGA PATRIOTA,JDO,BSB,3
DELEY,JPA,GIG,1
BENITO GAMA,CGH,SSA,2
DANIEL ALMEIDA,SSA,GIG,1
ROBERTO TEIXEIRA,BSB,BSB,1
TAKAYAMA,GRU,CWB,1
IRAJÁ ABREU,GRU,BSB,2
TIRIRICA,FLN,BSB,1
BETINHO GOMES,BSB,BSB,30
EDMILSON RODRIGUES,BSB,BEL,117
LUIZ CLÁUDIO,CGB,BSB,1
FÁBIO RAMALHO,SDU,BSB,10
ALESSANDRO MOLON,SDU,CGH,11
CARLOS GOMES,GRU,MVD,1
PAES LANDIM,FOR,THE,1
PASTOR EURICO,BSB,SSA,1
BENITO GAMA,BSB,SSA,44
EVANDRO GUSSI,BSB,GIG,1
CHICO D'ANGELO,BSB,GIG,7
ALICE PORTUGAL,SSA,BSB,100
ESPERIDIÃO AMIN,BSB,CWB,2
VALMIR PRASCIDELLI,GRU,IGU,1
CELSO JACOB,CGH,BSB,1
EDINHO BEZ,JJG,BSB,2
GIVALDO CARIMBÃO,PAV,SSA,4
JOSÉ PRIANTE,BEL,STM,4
VALMIR ASSUNÇÃO,IGU,GRU,1
BENITO GAMA,BSB,BSB,42
LIDERANÇA DO PT,POA-BSB,1
VALMIR ASSUNÇÃO,POA,SSA,2
BRUNO ARAÚJO,BSB,REC,25
LUCIANA SANTOS,BSB,SSA,1
ROGÉRIO PENINHA MENDONÇA,THE,BSB,1
DANILO FORTE,BSB,CGH,8
JOSÉ REINALDO,SLZ,THE,1
MARCUS VICENTE,VIX,BSB,61
VICENTINHO JÚNIOR,VIX,BSB,1
ALEX CANZIANI,CWB,SDU,1
MAURO MARIANI,NVT,BSB,1
RONALDO MARTINS,GRU,FOR,1
JÉSSICA SALES,BSB,SJP,4
GIACOBO,BSB,GRU,1
ALFREDO KAEFER,BSB,IGU,20
MARCELO BELINATI,BSB,CWB,7
JERÔNIMO GOERGEN,BSB,BSB,72
ANTONIO IMBASSAHY,CGH,SSA,4
GIVALDO VIEIRA,BSB,GRU,2
MARCO TEBALDI,CWB,BSB,37
MARINALDO ROSENDO,PNZ,SSA,1
ELMAR NASCIMENTO,GRU,BSB,1
NELSON MEURER,BSB,BSB,70
PEDRO UCZAI,BSB,CWB,2
RODRIGO PACHECO,SDU,BSB,1
ARNALDO FARIA DE SÁ,BSB,CGH,102
PAES LANDIM,THE,REC,1
ANDRES SANCHEZ,POA,BSB,1
LINDOMAR GARÇON,CNF,PVH,1
LINDOMAR GARÇON,PVH,BSB,37
RENZO BRAZ,GIG,BSB,25
MÁRIO HERINGER,CNF,UDI,2
NELSON MARCHEZAN JUNIOR,SLZ,BSB,1
NELSON PELLEGRINO,SSA,IOS,2
PASTOR EURICO,BSB,BSB,13
AUGUSTO COUTINHO,BSB,CGH,1
FÁBIO MITIDIERI,CWB,BSB,1
PADRE JOÃO,BSB,IPN,1
ANDRÉ DE PAULA,BSB,REC,39
BETO FARO,BEL,MCP,1
JOSÉ PRIANTE,BEL,BSB,43
NILSON LEITÃO,SDU,CGH,1
PEDRO FERNANDES,BSB,GRU,1
ZÉ CARLOS,BSB,FOR,1
ALEX CANZIANI,CGH,LDB,12
ROBERTO DE LUCENA,REC,GRU,1
ANTONIO IMBASSAHY,CGH,BSB,34
DAGOBERTO NOGUEIRA,CGR,GRU,1
DILCEU SPERAFICO,FLN,IGU,2
JOSÉ CARLOS ARAÚJO,PNZ,SSA,6
VALMIR ASSUNÇÃO,GRU,SSA,4
CARLOS MARUN,CGH,CGR,1
CARLOS MELLES,RAO,PLU,3
LEONARDO MONTEIRO,CNF,CGH,2
SERGIO ZVEITER,BSB,SDU,25
JOSÉ MENTOR,CNF,CGH,1
PASTOR EURICO,REC,BSB,40
BOSCO COSTA,AJU,BSB,16
JORGE BOEIRA,BSB,POA,5
THIAGO PEIXOTO,GYN,BSB,3
DANIEL COELHO,CGH,REC,1
LAURA CARNEIRO,BSB,BSB,27
DULCE MIRANDA,CGH,GYN,4
GEORGE HILTON,MVD,POA,1
JOÃO CASTELO,SLZ,GRU,2
VITOR VALIM,REC,BSB,1
DAMIÃO FELICIANO,JPA,SSA,1
VALADARES FILHO,BSB,BSB,6
LUIS TIBÉ,CNF,MCZ,1
MARCUS PESTANA,GVR,CNF,1
SANDRO ALEX,PGZ,BSB,2
FÁBIO FARIA,NAT,CGH,5
PEPE VARGAS,BSB,CGH,2
PAULO ABI-ACKEL,CNF,GVR,1
CAIO NARCIO,GVR,CNF,1
FABIO REIS,GIG,BSB,1
RONALDO CARLETTO,SSA,BPS,25
GONZAGA PATRIOTA,MCZ,BSB,2
JOÃO DERLY,POA,URG,1
ANDRÉ FIGUEIREDO,BSB,JDO,13
MARINHA RAUPP,POA,BSB,5
DANIEL COELHO,BSB,AJU,1
LÚCIO VALE,BEL,STM,2
GUILHERME COELHO,REC,BSB,3
SORAYA SANTOS,GIG,BSB,18
DAMIÃO FELICIANO,JPA,BSB,69
LÚCIO VALE,BEL,BSB,104
ADILTON SACHETTI,CGB,BSB,5
JOSÉ CARLOS ALELUIA,SSA,REC,3
VALMIR PRASCIDELLI,CGH,BSB,54
FELIPE BORNIER,BSB,CGH,1
ANTONIO CARLOS MENDES THAME,CGH,SDU,1
DAMIÃO FELICIANO,BSB,GRU,3
RONALDO CARLETTO,SSA,SSA,1
JUNIOR MARRECA,BSB,FLN,1
DARCÍSIO PERONDI,FLN,POA,3
FELIPE BORNIER,BSB,CGB,1
AFONSO HAMM,BSB,FLN,2
LUIZ CARLOS HAULY,CGH,LDB,2
SHÉRIDAN,BSB,MAO,2
JOÃO PAULO PAPA,CGH,JOI,1
WALTER ALVES,JPA,BSB,1
ONYX LORENZONI,VCP,POA,1
CAIO NARCIO,BSB,SDU,3
LUCIANA SANTOS,BSB,BSB,36
STEFANO AGUIAR,CNF,BSB,41
SÁGUAS MORAES,FOR,BSB,1
SUBTENENTE GONZAGA,BSB,LDB,1
DUARTE NOGUEIRA,CGH,BSB,14
EXPEDITO NETTO,PVH,BSB,6
PEDRO VILELA,BSB,JPA,1
PAULO HENRIQUE LUSTOSA,JPA,BSB,1
MARINHA RAUPP,CGB,OAL,4
BENITO GAMA,BSB,BPS,1
DULCE MIRANDA,GYN,PMW,1
MARINALDO ROSENDO,REC,BSB,251
RONALDO CARLETTO,SSA,BSB,82
MENDONÇA FILHO,REC,BSB,34
GENECIAS NORONHA,FOR,BEL,2
DARCÍSIO PERONDI,POA,BSB,28
DELEGADO ÉDER MAURO,BEL,BSB,52
VICENTINHO,CGH,BSB,62
SARAIVA FELIPE,VCP,BSB,1
SIBÁ MACHADO,BSB,PVH,1
PEDRO CUNHA LIMA,BSB,REC,2
PASTOR LUCIANO BRAGA,BSB,SSA,46
BRUNO ARAÚJO,CGR,GRU,1
ZECA DIRCEU,BSB,PMW,1
PAES LANDIM,BSB,JDO,1
JOSÉ PRIANTE,STM,LDB,1
PROFESSORA DORINHA SEABRA REZENDE,GYN,CGH,1
SÉRGIO BRITO,REC,SSA,1
HUGO MOTTA,GIG,JPA,3
ADELSON BARRETO,BSB,BSB,21
MARCOS ROTTA,GRU,MAO,1
MARCUS PESTANA,REC,CNF,1
ANGELIM,BSB,VCP,1
MAURO MARIANI,SDU,BSB,1
JEAN WYLLYS,MVD,GIG,1
ARNON BEZERRA,JDO,BSB,41
BALEIA ROSSI,RAO,BSB,77
LEÔNIDAS CRISTINO,BSB,FLN,1
PAUDERNEY AVELINO,GIG,MAO,1
ADELSON BARRETO,BSB,SSA,4
CÉSAR MESSIAS,CZS,RB,1
MOISÉS DINIZ,BSB,BSB,16
DANIEL ALMEIDA,SSA,GRU,4
CLAUDIO CAJADO,CGH,BSB,12
ELMAR NASCIMENTO,BSB,MCZ,7
REMÍDIO MONAI,MAO,BSB,2
PEDRO FERNANDES,SLZ,IMP,1
REMÍDIO MONAI,MAO,STM,1
FLAVIANO MELO,RBR,BSB,64
PASTOR LUCIANO BRAGA,BSB,BSB,2
GIACOBO,CNF,BSB,1
VALMIR ASSUNÇÃO,SSA,PNZ,2
GERALDO RESENDE,VCP,BSB,2
TADEU ALENCAR,BSB,REC,110
FELIPE MAIA,FOR,NAT,1
FÁBIO MITIDIERI,GRU,AJU,4
VALADARES FILHO,AJU,JDO,1
REMÍDIO MONAI,MAO,BVB,2
DUARTE NOGUEIRA,BSB,BSB,7
JOSÉ REINALDO,SLZ,CNF,1
MAURO MARIANI,POA,FLN,1
LÁZARO BOTELHO,AUX,BSB,16
BONIFÁCIO DE ANDRADA,CNF,UDI,2
DELEGADO EDSON MOREIRA,GRU,CNF,2
CABUÇU BORGES,CWB,GRU,1
MARCOS REATEGUI,BSB,BSB,27
AFONSO HAMM,PET,POA,17
NILSON LEITÃO,GRU,GYN,1
VANDER LOUBET,BSB,BSB,17
VALMIR PRASCIDELLI,BSB,BSB,34
JÉSSICA SALES,BSB,SDU,28
MARCO TEBALDI,BSB,CGH,2
MILTON MONTI,BSB,CGH,61
WALDIR MARANHÃO,GRU,SLZ,3
TAKAYAMA,CAC,CWB,1
MARCOS ROTTA,MAO,GRU,1
VICENTE CANDIDO,GRU,BSB,8
DIEGO GARCIA,BSB,VCP,2
NELSON MARQUEZELLI,VCP,PPB,1
EZEQUIEL FONSECA,CGB,BSB,35
BRUNNY,IPN,BSB,4
JARBAS VASCONCELOS,REC,JDO,3
ROBERTO FREIRE,GRU,MCZ,1
EFRAIM FILHO,SSA,REC,2
WELLINGTON ROBERTO,BSB,FOR,1
LUIZ CLÁUDIO,CGB,BVH,1
WADSON RIBEIRO,CNF,BSB,13
WADIH DAMOUS,FLN,GIG,1
BETO FARO,BEL,MAB,4
VANDER LOUBET,BSB,SSA,1
CABO DACIOLO,CGH,BSB,1
PAULO PEREIRA DA SILVA,BSB,VCP,7
GUILHERME COELHO,BSB,REC,3
MÁRCIO MARINHO,SSA,FOR,1
LÚCIO VALE,GRU,BEL,1
ALFREDO KAEFER,VCP,BSB,3
ANGELIM,POA,BSB,1
JORGE SOLLA,REC,BSB,1
LUIZ CLÁUDIO,GRU,OAL,1
LUIZ CARLOS BUSATO,BSB,POA,86
DÉCIO LIMA,BSB,BSB,39
MILTON MONTI,CGH,BSB,57
ELIZEU DIONIZIO,CGR-BSB,30
REINHOLD STEPHANES,CWB,BSB,6
SUBTENENTE GONZAGA,GYN,CNF,1
FLAVINHO,BSB,VCP,3
HIRAN GONÇALVES,BSB,CGH,3
OSMAR SERRAGLIO,BSB,CGH,5
EROS BIONDINI,CNF,IPN,1
MARCELO SQUASSONI,BSB,VCP,1
PAES LANDIM,PNZ,SSA,4
CHICO LOPES,BSB,JDO,1
EZEQUIEL TEIXEIRA,SDU,BSB,2
DIEGO ANDRADE,MOC,CNF,3
ALIEL MACHADO,BSB,SDU,1
TONINHO PINHEIRO,BSB,CNF,68
TIA ERON,SSA,PNZ,1
OSMAR TERRA,BSB,VCP,1
VALMIR ASSUNÇÃO,BSB,MCZ,1
LUIZ CARLOS BUSATO,POA,GRU,2
JUTAHY JUNIOR,BSB,MAO,1
FRANCISCO FLORIANO,BSB,CGH,1
FRANCISCO FLORIANO,BSB,CGB,1
EZEQUIEL TEIXEIRA,GIG,BSB,82
NEWTON CARDOSO JR,SDU,CNF,1
EDMILSON RODRIGUES,BSB,BSB,55
VALMIR ASSUNÇÃO,BSB,MCP,1
CARLOS SAMPAIO,GIG,BSB,1
JÚLIO CESAR,FOR,BSB,2
HENRIQUE FONTANA,GRU,BSB,2
GONZAGA PATRIOTA,AJU,BSB,2
CARLOS SAMPAIO,SDU,BSB,5
DÂMINA PEREIRA,VAG,BSB,9
RODRIGO MAIA,SSA,GIG,3
WADIH DAMOUS,JPA,GIG,2
DIEGO ANDRADE,BSB,CNF,118
ALEXANDRE LEITE,BSB,MAO,2
JARBAS VASCONCELOS,BSB,SDU,4
RUBENS BUENO,NAT,BSB,2
RICARDO BARROS,CWB,CGH,1
ANGELA ALBINO,SDU,BSB,2
WEVERTON ROCHA,BSB,MAO,1
ROGÉRIO PENINHA MENDONÇA,FLN,XAP,2
FLORIANO PESARO,BSB,CGH,1
SIBÁ MACHADO,RBR,CZS,3
ALAN RICK,MAO,BSB,1
EDMILSON RODRIGUES,BEL,GRU,1
SORAYA SANTOS,JPA,BSB,2
JÚLIA MARINHO,GRU,BSB,1
SANDES JÚNIOR,SDU,CGH,1
JOAQUIM PASSARINHO,PMW,BSB,1
JOAQUIM PASSARINHO,BSB,PMW,3
FELIPE MAIA,VCP,BSB,2
ABEL MESQUITA JR.,BSB,SDU,1
ALAN RICK,BSB,RBR,59
MARCO ANTÔNIO CABRAL,GIG,BSB,1
ARLINDO CHINAGLIA,FOR,GRU,1
FERNANDO MONTEIRO,SLZ,REC,1
ANTONIO IMBASSAHY,BSB,CGH,35
OTAVIO LEITE,SDU,BSB,44
SÁGUAS MORAES,BSB,FOR,1
VICENTINHO,BSB,CGH,34
BRUNO ARAÚJO,BSB,BSB,53
MARCELO BELINATI,BSB,THE,1
BACELAR,CGH,SSA,2
INDIO DA COSTA,BSB,POA,1
ULDURICO JUNIOR,BSB,REC,1
RONALDO BENEDET,BSB,LAJ,3
LUIS TIBÉ,SSA,CNF,1
MOEMA GRAMACHO,SSA,CGH,2
PEDRO UCZAI,BSB,CGH,7
JORGE BOEIRA,FLN,BSB,5
PEDRO UCZAI,BSB,CGB,1
LIDERANÇA DO PT,BSB,SSA,2
LUIZA ERUNDINA,CGH,BSB,64
ALESSANDRO MOLON,SDU,BSB,137
CELSO JACOB,BSB,CGH,1
ABEL MESQUITA JR.,BSB,BEL,1
RODRIGO DE CASTRO,GVR,CNF,2
JULIO LOPES,BSB,SDU,137
ARLINDO CHINAGLIA,POA,CGH,3
LUIZ CLÁUDIO,BSB,PVH,25
ANTÔNIO JÁCOME,NAT,GIG,1
EDUARDO BOLSONARO,BSB-CWB,4
ONYX LORENZONI,GRU,BSB,1
LEANDRE,CWB,BSB,88
TADEU ALENCAR,JDO\BSB,1
CARLOS ZARATTINI,BSB,JTC,1
LUCAS VERGILIO,SDU,BSB,2
MARIA HELENA,MAO,BVB,1
ROBERTO DE LUCENA,BSB,VCP,8
LIDERANÇA DO PSDB,SSA-BSB,1
ONYX LORENZONI,FLN,POA,4
KAIO MANIÇOBA,REC,PNZ,3
LUIZ LAURO FILHO,SJP,BSB,2
COVATTI FILHO,POA,RIA,1
JOSÉ CARLOS ARAÚJO,BSB,GRU,2
VALTENIR PEREIRA,BSB,BSB,44
CARLOS MARUN,CGH,BSB,2
RODRIGO MARTINS,THE,BSB,58
GENECIAS NORONHA,BRA,BSB,6
LEÔNIDAS CRISTINO,BSB,FOR,104
DARCÍSIO PERONDI,POA,CGH,2
RONALDO MARTINS,JDO,FOR,8
ENIO VERRI,CWB,GRU,1
FÁBIO RAMALHO,CNF,JPR,1
EDINHO ARAÚJO,SJP,CGH,2
GERALDO RESENDE,VCP,CGR,1
RENATO MOLLING,POA,MVD,1
MARCOS REATEGUI,CGH,BSB,3
MARCO TEBALDI,BSB,CWB,45
HUGO MOTTA,REC,GRU,1
ROGÉRIO PENINHA MENDONÇA,BSB,THE,1
OSMAR TERRA,BSB,XAP,1
LUIZ CARLOS BUSATO,BSB,PFB,4
ANGELA ALBINO,FLN,BSB,50
JOÃO PAULO PAPA,RAO,CGH,1
NELSON MARCHEZAN JUNIOR,BSB,CWB,1
PAULO PIMENTA,BSB,POA,37
ÁTILA LINS,TBT,MAO,1
GENECIAS NORONHA,BSB,GRU,2
LAERCIO OLIVEIRA,CGH,SDU,1
LUIZIANNE LINS,SDU,CGH,1
MARCELO ÁLVARO ANTÔNIO,MOC,CNF,2
BRUNNY,MAO,BSB,1
ROCHA,MCZ,BSB,2
ANTONIO CARLOS MENDES THAME,CGH,BSB,54
JOSÉ ROCHA,NAT,SSA,2
NILTON CAPIXABA,BSB,FOR,1
EDUARDO BARBOSA,MOC,CNF,7
ALFREDO KAEFER,BSB,GRU,2
BRUNO ARAÚJO,BSB,SSA,4
MARINALDO ROSENDO,GRU,GIG,1
PAES LANDIM,SSA,BSB,5
VENEZIANO VITAL DO RÊGO,BSB,BSB,28
BENITO GAMA,VDC,SSA,8
LUIZA ERUNDINA,BSB,BSB,19
JULIO LOPES,CGH,SDU,5
JOSÉ ROCHA,NAT,BSB,2
ZECA DIRCEU,VCP,BSB,1
ANDRE MOURA,GRU,BSB,1
HIRAN GONÇALVES,BVB,BSB,38
LUIZ FERNANDO FARIA,CGH,GIG,1
TENENTE LÚCIO,CNF,BSB,2
RAQUEL MUNIZ,BSB,SDU,4
AGUINALDO RIBEIRO,BSB,NAT,1
GABRIEL GUIMARÃES,CNF,CGH,1
MARIA HELENA,BSB,RAO,1
ILDON MARQUES,IMP,BSB,3
HERÁCLITO FORTES,THE,CGH,1
JOÃO CAMPOS,BSB,BSB,4
SANDES JÚNIOR,BSB,GYN,20
DÉCIO LIMA,BSB,AJU,1
LUCIANA SANTOS,GRU,BSB,1
WILSON FILHO,BSB,GIG,1
RÔMULO GOUVEIA,JPA,GRU,3
EDUARDO DA FONTE,SDU,BSB,6
MIGUEL LOMBARDI,BSB,CGH,13
REMÍDIO MONAI,BSB,BVB,49
TAKAYAMA,CWB,CAC,1
JONY MARCOS,BSB,MAO,1
EVANDRO GUSSI,PPB,CGB,1
MARCONDES GADELHA,BSB,JPA,4
MAURO PEREIRA,BSB,POA,34
ALBERTO FILHO,BSB,RAO,1
EVANDRO GUSSI,PPB,CGH,3
VANDER LOUBET,BSB,REC,2
POMPEO DE MATTOS,BSB,POA,42
MARCOS MONTES,UDI,BSB,20
OSMAR SERRAGLIO,CWB,BSB,5
DIMAS FABIANO,BSB,BSB,2
WILSON BESERRA,GIG,BSB,27
DÉCIO LIMA,BSB,REC,1
PAULÃO,BSB,MCZ,72
SHÉRIDAN,BVB,MAO,1
RICARDO BARROS,IGU,CWB,2
LIDERANÇA DO PSDB,SAO-AJU,1
DUARTE NOGUEIRA,BSB,CGH,15
CARMEN ZANOTTO,LAJ,VCP,1
ANA PERUGINI,BSB,VCP,45
EDMILSON RODRIGUES,STM,BEL,2
NELSON PADOVANI,IGU,BSB,1
BRUNA FURLAN,BSB,GRU,5
ZÉ SILVA,CNF,MOC,10
JOÃO RODRIGUES,GRU,BSB,4
WLADIMIR COSTA,FOR,BEL,1
MARIA DO ROSÁRIO,GRU,BSB,2
GIVALDO CARIMBÃO,MCZ,BSB,54
VALMIR PRASCIDELLI,BSB,SDU,1
CARMEN ZANOTTO,BSB,BSB,14
JOSÉ PRIANTE,BSB,CGH,4
FERNANDO MONTEIRO,BSB,RBR,1
ALEX MANENTE,BSB,GRU,7
ANTÔNIO JÁCOME,SJP,CGH,1
CÉSAR MESSIAS,BSB,GIG,2
RENATA ABREU,BSB,NAT,2
JOZI ARAÚJO,MCP,BSB,34
RODRIGO DE CASTRO,BSB,BSB,29
DELEGADO FRANCISCHINI,MGF,CWB,1
MANOEL JUNIOR,BSB,CGH,5
GIOVANI CHERINI,POA,BSB,60
JÚLIA MARINHO,BSB,MAB,17
FÉLIX MENDONÇA JÚNIOR,SSA,BSB,135
VAL AMÉLIO,GYN,BSB,1
GEORGE HILTON,BSB,VCP,1
